PH,tem,elec,tur,oxy
7.2,24.8,850,38.5,11.2
7.2,24.9,843.5,38.2,11.4
7.2,24.8,843.5,38.6,11.1
7.2,24.5,848.5,39.3,10.3
7.2,24.1,858.5,39.7,9.6
7.2,23.7,871.8,37,8.7
7.2,23.4,889.5,34,7.9
7.1,23.1,907.4,31.3,7.3
7.1,23,915.1,29.9,6.8
7.1,22.9,915.5,28.2,6.5
7,22.9,906.3,26.3,6.4
7,23,893.3,24.6,6.2
7,23,888,23.3,6
7,22.9,894.1,23.3,5.7
7,22.8,914.9,24.6,5.1
7,22.6,931.9,27.3,4.5
7,22.5,942.9,31.2,4
6.9,22.5,952.8,35.7,3.6
6.9,22.4,965.1,40.1,3.2
6.9,22.5,972.4,42.5,2.8
6.9,22.5,977,43.5,2.5
6.9,22.6,977.9,44.9,2.4
6.9,22.7,976.6,47.2,2.2
7,22.9,978.2,48,2.2
7,23,984.2,48.6,2.1
7,23,998,49,2.1
7,23,1021.7,49.5,2.1
7,23,1059.5,50.6,2
7,22.8,1104.3,49.2,2
7,22.7,1149.4,46.9,2
7,22.6,1193.8,44.5,2
7,22.5,1243.1,42.1,1.9
7,22.5,1280.5,39.5,1.8
7,22.4,1298.7,36.9,1.8
7.1,22.4,1291.4,35.6,1.8
7.1,22.4,1274,35.9,1.9
7.1,22.4,1244.4,37.7,2
7.1,22.4,1213.8,40.4,2.1
7.1,22.5,1187.7,45.7,2.1
7.1,22.5,1178.4,53.3,2.2
7.1,22.6,1185.4,57.2,2.2
7.1,22.7,1189.2,55.6,2.2
7.1,22.9,1185.1,53.1,2.3
7.1,23,1173.3,53,2.3
7.1,23.1,1145,54.7,2.3
7,23.2,1111.4,56.7,2.3
7,23.3,1080.3,58.1,2.4
7,23.4,1051.5,60.9,2.4
7,23.4,1028.3,63.5,2.5
7,23.4,1015,66.1,2.5
7.1,23.4,1011.5,67.3,2.5
7.1,23.3,1018.3,67,2.5
7.1,23.2,1031.7,62.1,2.6
7.1,23.1,1046.8,55.5,2.6
7.1,23.1,1061.7,49.6,2.6
7.1,23,1073.8,45.3,2.5
7.1,22.9,1081.7,42.1,2.4
7.1,22.8,1087.7,40.3,2.4
7.1,22.7,1091.4,39.3,2.3
7.1,22.6,1085.8,37.4,2.3
7.1,22.5,1079.3,36.7,2.2
7,22.4,1082.7,37.2,2.1
7,22.3,1097.8,38.4,2
7,22.2,1118.4,39.8,1.8
7,22.2,1152.7,41.1,1.7
7,22.2,1188,41.7,1.6
7,22.1,1217.1,43.4,1.6
7,22.1,1246.1,45.9,1.6
7,22.1,1275.8,46.5,1.6
7,22.2,1301.9,45.1,1.7
7,22.2,1333.4,44.8,1.7
7,22.2,1380,44.9,1.7
7,22.2,1442.9,45.5,1.6
7,22.2,1488.4,48.1,1.5
7,22.2,1534,51.2,1.4
7,22.1,1577.9,53,1.3
7,22,1584,49.8,1.3
7,21.9,1550.9,45.6,1.4
7,21.8,1521.2,40.7,1.5
7,21.7,1495.9,36.2,1.6
7,21.6,1483.6,33.3,1.6
7,21.5,1481.7,32.3,1.5
7,21.4,1492.5,32.9,1.4
7,21.4,1508.1,34.3,1.2
7,21.4,1523.9,35.6,1.1
7,21.3,1508.5,35.8,0.9
7,21.3,1498.7,35.3,0.8
7,21.3,1523.9,34.9,0.7
7,21.3,1553.4,34.7,0.6
7,21.3,1563.9,34.4,0.6
7,21.3,1557.2,34.4,0.6
7,21.3,1556.6,34.7,0.6
7,21.4,1555.9,35.1,0.7
7,21.5,1555.5,35.9,0.7
7,21.6,1551.6,37.1,0.9
7,21.8,1543.1,40.2,1
7,21.9,1531.3,44.5,1.2
7,22.1,1521.6,48.2,1.4
7,22.2,1513.7,51.8,1.5
7,22.2,1512.1,55.5,1.5
7,22.2,1516.5,58,1.4
7,22.1,1528.3,57.8,1.2
7,22,1548.1,57.3,1.1
7,21.9,1565.8,57.3,0.9
7,21.9,1545.5,55.9,0.8
7,21.8,1502.5,54,0.7
7,21.7,1399.6,52.8,0.7
7,21.7,1276.1,50.2,0.7
7,21.6,1164.2,48,0.7
6.9,21.6,1067.9,47.8,0.7
6.9,21.5,977.2,48.5,0.6
6.9,21.4,904.5,50,0.6
6.9,21.4,846.9,51.9,0.6
6.9,21.5,804.4,52.9,0.7
6.9,21.5,782.9,52.3,0.9
7,21.6,784.8,52.9,1.2
7,21.8,803.4,53.9,1.7
7.1,21.9,817.9,56.7,2.5
7.2,22.1,823.1,60.4,3.6
7.3,22.2,824.4,61.9,4.4
7.4,22.2,824.4,63.4,4.9
7.4,22.2,824.2,65.9,5.1
7.4,22.2,824.7,68.6,5.1
7.4,22.1,823.9,66.3,5.1
7.4,22,821.8,64,5.1
7.4,21.8,820.2,61.9,4.9
7.4,21.7,820,60.5,4.8
7.4,21.6,824,59.2,4.6
7.4,21.5,834,57.9,4.5
7.4,21.4,849.8,56,4.4
7.4,21.3,868.6,54,4.3
7.4,21.3,885.9,51,4.3
7.4,21.3,895,48.1,4.3
7.4,21.3,896.8,43.9,4.5
7.4,21.3,895.9,40.7,4.5
7.4,21.3,893.8,39.4,4.5
7.4,21.3,892.2,40.7,4.4
7.4,21.4,898.1,44.1,4.4
7.4,21.5,912.7,47.9,4.3
7.3,21.6,935.2,51.4,4.3
7.3,21.8,959.4,53.8,4.3
7.3,22,977.5,56.6,4.5
7.4,22.2,989.8,57.7,4.7
7.4,22.4,992.3,58.6,5.1
7.4,22.5,983.7,61.2,5.4
7.4,22.6,972.3,62.6,5.6
7.4,22.6,960.8,64.1,5.8
7.4,22.5,949.3,65.5,5.9
7.4,22.4,943.7,66.6,5.9
7.4,22.3,943.4,66.8,5.8
7.4,22.2,951.3,66.6,5.7
7.4,22.1,968,64.8,5.5
7.4,22.1,983.7,60.5,5.4
7.4,22,1000.1,55.2,5.3
7.4,21.9,1014.5,51.1,5.2
7.3,21.8,1026.5,48.4,5
7.3,21.8,1036,46.5,4.8
7.3,21.7,1043.1,45.5,4.7
7.3,21.7,1046,45.5,4.6
7.3,21.7,1043.7,46.1,4.7
7.3,21.7,1038.3,46.8,4.9
7.4,21.9,1031.1,47.1,5.4
7.4,22.3,1021.4,49.1,6.3
7.5,22.9,1006.1,52.1,7.4
7.5,23.5,983.8,56.5,8.8
7.6,24.2,956.9,59.5,10.1
7.7,24.8,931.7,61.4,11.4
7.7,25.3,914,62.1,12.4
7.8,25.5,905,61.8,13
7.8,25.4,905.3,58.6,13.1
7.8,25.2,915.9,54.4,12.7
7.7,24.7,937.6,50.6,11.7
7.5,24.1,963.4,46.7,10.4
7.4,23.6,982.6,43.8,9.3
7.3,23.3,988.1,38.5,8.6
7.3,23.1,983.3,35.1,8.2
7.2,23,982.3,33.8,7.8
7.2,22.9,985,33.5,7.4
7.2,22.8,992.8,34.4,7
7.1,22.7,1004.5,35.9,6.5
7.1,22.6,1007.3,36.8,6.2
7.1,22.5,1005,39.3,6
7.1,22.5,997.9,43.4,5.8
7,22.4,993.7,47.4,5.6
7,22.5,992.7,50,5.7
7,22.5,995.8,50.6,6
7,22.7,996.4,50.2,6.5
7,22.8,995.1,51.3,7.2
7,23.1,994,53.5,7.8
7,23.3,994.5,55.9,8.2
6.9,23.5,996.4,59.4,8.5
6.9,23.7,1004.9,62.7,8.7
6.9,23.8,1023.3,66.6,8.6
6.9,23.8,1053.5,70.4,8
6.9,23.7,1095.3,73.6,7.3
6.9,23.6,1136.5,77.7,6.7
6.9,23.5,1176.2,80.5,6.2
6.9,23.5,1220.7,79.6,5.8
6.9,23.4,1275.1,78.2,5.3
6.9,23.3,1335.5,75.4,4.8
6.9,23.3,1381.7,71.9,4.4
6.9,23.2,1410.3,67.3,4.3
6.9,23.2,1420.3,61.6,4.2
6.9,23.1,1405.2,56.5,4.2
7,23.1,1373.1,51.1,4.3
7,23.1,1341.4,44.2,4.6
7,23.1,1310.1,39.3,4.9
7,23.1,1279.3,37.4,5.3
7,23.2,1250.2,38.7,5.9
7.1,23.4,1226.8,42,6.8
7.1,23.8,1208,47.2,8
7.3,24.2,1189.1,54.9,9.6
7.5,24.7,1167.8,64.1,11
7.8,25.3,1145.5,71.7,12.3
8.2,25.9,1118.4,76.4,13.5
8.6,26.5,1087.7,79.2,14.3
8.8,26.9,1062.4,80.5,14.8
9,27.2,1049.6,81.6,14.9
9,27.4,1046.8,83,14.9
9,27.3,1049.7,80.3,14.5
9,27,1059.6,75.2,14
8.9,26.7,1077.2,70.3,13.3
8.8,26.4,1100.3,66.8,12.6
8.7,26.2,1126.5,64,11.9
8.6,25.9,1151.8,60.9,11.3
8.5,25.7,1171,56.8,10.8
8.4,25.6,1179,54.5,10.4
8.4,25.5,1180.2,53.3,10.1
8.4,25.4,1172.6,51.4,9.8
8.3,25.4,1162.1,49.7,9.6
8.3,25.3,1150.3,47.7,9.6
8.4,25.3,1136.9,45.8,9.6
8.4,25.3,1123.5,45.7,9.8
8.4,25.3,1112.4,48.1,9.9
8.4,25.5,1103.9,51.9,10.2
8.5,25.7,1098.6,57.2,10.5
8.5,26,1095.4,62.7,10.8
8.6,26.4,1091.4,68.1,11.4
8.7,27.1,1081.5,72.7,12.4
8.9,27.8,1073,75.6,13.4
9,28.4,1070.9,75,14
9.1,28.6,1087.6,73.3,14.2
9,28.5,1118.4,70.8,13.8
8.9,27.9,1168.8,66.9,12.9
8.8,27.3,1226.5,63,12
8.7,26.8,1279.2,59.2,11.1
8.6,26.4,1328.7,55.1,10.2
8.4,26,1378.4,51.3,9.4
8.3,25.8,1426.3,48.2,8.8
8.2,25.6,1464.6,45.4,8.2
8.1,25.5,1488.7,43.4,7.7
8,25.4,1496.2,41.2,7.3
7.9,25.3,1492.4,38.7,6.9
7.9,25.3,1481.4,37,6.5
7.8,25.2,1470.5,36.2,6.3
7.8,25.2,1463.8,36.8,6.3
7.8,25.3,1458.9,38.4,6.6
7.9,25.4,1452.2,40.6,7.3
8,25.7,1443.6,44.2,8.4
8.2,26,1430.3,48.6,9.6
8.4,26.4,1417.5,53.3,10.7
8.5,26.7,1417.9,57.8,11.4
8.6,27,1439.6,62.1,11.6
8.6,27.1,1493,65.9,11.5
8.5,27.1,1575.4,68.2,11.1
8.4,27.1,1670.9,67.5,10.5
8.3,26.9,1766.6,65.7,9.7
8.1,26.8,1852,62.4,8.8
8,26.5,1910.2,58,8
7.8,26.3,1931.1,51.9,7.2
7.7,26.2,1922.9,46.2,6.6
7.6,26.1,1898.6,42,6.2
7.6,26,1865.4,39.2,6
7.5,25.9,1826.1,37.7,5.8
7.5,25.9,1774.4,37.4,5.7
7.5,25.9,1708.5,37.6,5.6
7.4,25.9,1650.4,38.8,5.6
7.4,25.9,1609.4,40.2,5.5
7.4,25.9,1581.9,41.7,5.5
7.4,26,1563.6,43.5,5.7
7.5,26,1553.7,46.2,6
7.5,26.2,1546.8,49.8,6.6
7.6,26.5,1524.1,53.4,7.6
7.8,27,1500.8,58.1,8.9
8,27.5,1479.5,63.1,10.3
8.2,28.1,1458.2,68.7,11.6
8.4,28.7,1436.1,74.8,12.6
8.4,29.1,1415.2,78.8,13.5
8.5,29.4,1399.6,79.4,14.1
8.5,29.5,1397.6,78.3,14.3
8.4,29.4,1411,76.5,14.1
8.2,29.2,1432.7,75.9,13.5
8,28.8,1464.9,75.9,12.4
7.9,28.4,1497.6,75,11.4
7.7,28.1,1527.3,72.8,10.3
7.5,27.8,1554.6,68.7,9.4
7.4,27.6,1579.9,65.5,8.5
7.3,27.4,1610.8,63.1,7.6
7.3,27.2,1652,62.4,6.7
7.2,26.9,1702.5,62.5,5.8
7.1,26.7,1744.4,59.3,5.1
7.1,26.5,1787.2,55.4,4.5
7.1,26.3,1836.7,52.6,3.9
7,26.2,1883.1,51.9,3.4
7,26.2,1937.4,52.5,3.1
7,26.1,2005.2,53.3,3
7,26.1,2087.3,55.6,3
7,26.2,2148.8,58,3.1
7,26.2,2180.2,61.9,3.5
7.1,26.3,2169.5,67.9,3.9
7.1,26.3,2146.1,74.4,4.2
7.1,26.4,2126.5,82.6,4.3
7.1,26.4,2108.7,86.3,4.3
7.1,26.4,2098.4,87,4.4
7.1,26.3,2105.2,84.6,4.5
7.1,26.3,2128.2,82.7,4.4
7.1,26.2,2168.1,79.3,4
7,26.1,2222.2,75.9,3.5
7,26,2224.4,73.8,3.3
7,25.9,2224.9,71.2,3
7,25.8,2235.1,67.9,2.7
7,25.7,2232.6,62.9,2.6
7,25.6,2224.5,59.4,2.4
6.9,25.5,2230.2,56.5,2.3
6.9,25.4,2254.1,54.1,2.2
6.9,25.3,2300,52.4,2.2
6.9,25.3,2349.5,51.2,2.2
6.9,25.2,2395.5,50,2.1
6.9,25.2,2429,49.4,2.1
6.9,25.1,2456.4,49.6,2.3
6.9,25.1,2481.4,49.9,2.6
7,25.1,2513.7,50.4,2.8
7,25.1,2551.2,51.3,3
7,25.2,2599.4,53.1,3.2
7.1,25.2,2657.1,54.9,3.1
7.1,25.2,2726.4,55.5,2.8
7.2,25.2,2779.7,57.2,2.6
7.2,25.2,2821.6,58.5,2.4
7.3,25.1,2845.2,57,2.4
7.3,24.9,2829.7,56.9,2.5
7.3,24.7,2781.6,57.2,2.7
7.3,24.5,2705.6,58.4,2.8
7.2,24.3,2586.1,61.2,2.6
7.2,24.2,2417.3,61.8,2.4
7.2,24.1,2204.8,58.9,2.1
7.2,24,1955.4,54.4,1.8
7.2,24,1658,48.2,1.5
7.1,24,1451.1,42.8,1.4
7.1,24,1329.1,38.6,1.3
7.1,23.9,1258.5,35.3,1.3
7.1,23.9,1207.9,32.9,1.3
7.1,23.9,1160.5,31.3,1.4
7.1,23.8,1125.1,30.8,1.5
7.1,23.8,1100.8,31.9,1.7
7.2,23.8,1086.7,34.6,2
7.2,23.8,1088.3,39.3,2.4
7.2,23.9,1101.6,45.3,2.7
7.2,24,1122.6,52.6,3
7.2,24,1141.2,60,3.1
7.2,24.1,1159.8,64.4,3
7.2,24.1,1174.6,67.8,2.9
7.1,24.1,1186.6,70.6,2.9
7.2,24.1,1188.5,75.8,3
7.1,24,1178.9,83.2,3.2
7.1,23.8,1161.7,86.8,3.3
7.1,23.7,1148,79,3
7.1,23.5,1133.4,72.6,2.7
7.1,23.4,1114,68.7,2.3
7.1,23.3,1088.5,64.1,2
7.1,23.2,1046.2,60,1.6
7.1,23.1,989,56.7,1.4
7.1,23.1,925.2,52.6,1.3
7.1,23,855.5,47.7,1.2
7.1,23.1,790.2,43,1.2
7.2,23.1,752,39.8,1.2
7.2,23.1,738.2,38.2,1.2
7.2,23.1,741.1,37.9,1.4
7.2,23.2,753.2,37.4,1.6
7.2,23.3,772.2,37.4,1.9
7.2,23.4,789.8,38.3,2.2
7.2,23.6,806.2,39.3,2.4
7.2,23.7,819.9,40.5,2.5
7.2,23.9,833.5,43,2.7
7.2,24,844.4,46.1,2.9
7.2,24.1,853.6,49.3,2.9
7.1,24.1,860.8,52.2,2.7
7.2,24.1,863.5,54.9,2.7
7.1,24.1,864.4,57.4,2.5
7.1,24,869.3,59.6,2.2
7.1,23.9,878.9,60.7,1.9
7.1,23.8,893.6,58.6,1.6
7.1,23.7,911.3,55.2,1.4
7.1,23.6,942.4,51.2,1.2
7.1,23.5,993.8,45.1,1.1
7.1,23.4,1059.5,37.1,1
7.1,23.3,1101.3,30.8,1
7.1,23.2,1100.6,26.9,1.1
7.1,23.1,1082.3,25.1,1.1
7.1,23.1,1063.2,24.5,1.1
7.1,23.1,1059.2,24.7,1
7.1,23.1,1074.9,25.2,1
7.1,23.1,1101.2,25.8,0.9
7.1,23.2,1125.8,27,0.9
7.1,23.2,1129.6,29.3,1
7.1,23.3,1117.5,32.1,1
7.1,23.4,1103.9,33.9,1.1
7.1,23.5,1086.8,36.4,1.2
7.1,23.5,1068.2,39.9,1.2
7.1,23.6,1045.8,43.6,1.2
7.1,23.6,1027.3,46.8,1.2
7.1,23.6,1019.6,49.9,1.3
7.1,23.5,1024.1,52.6,1.4
7.1,23.5,1041,53.3,1.6
7.1,23.4,1068.2,51.1,1.7
7.1,23.4,1091.2,49,1.7
7.1,23.3,1095,48.3,1.7
7.1,23.2,1075.5,48.6,1.7
7.1,23.1,1044.5,49.3,1.7
7.1,23.1,1004.9,51,1.7
7,23,959.1,53.1,1.7
7,23,908.6,55.9,1.7
7,22.9,851.8,57.2,1.8
7.1,22.9,788.7,58,2
7.1,22.9,732.4,56.4,2.1
7.1,22.9,702.9,54.9,2.2
7.1,22.9,704.5,55.1,2.2
7.1,22.9,708.3,53.4,2.3
7,22.8,702.3,51.8,2.5
7,22.8,702.6,50.6,2.7
7.1,22.7,711.3,50.4,3
7.1,22.7,716.7,53,3.3
7.1,22.6,709.8,57.9,3.6
7.2,22.6,686.7,64,4
7.3,22.6,643.8,69.2,4.1
7.3,22.6,596.9,74.3,4.1
7.3,22.6,557.3,68.3,3.9
7.3,22.6,527.1,58.9,3.7
7.3,22.6,506,49,3.3
7.3,22.6,492.4,40.1,3
7.2,22.6,484.5,33.9,2.7
7.2,22.5,482.1,31,2.5
7.2,22.4,484,30.4,2.3
7.2,22.3,489.1,30.6,2.2
7.1,22.1,498.4,30.5,2.1
7.1,22,512.8,30.5,1.9
7.1,21.9,526.9,30.5,1.9
7.2,21.8,530,30.7,1.9
7.1,21.7,517.4,31.1,1.8
7.1,21.7,498,32,1.8
7.1,21.8,476.9,33.3,1.8
7.1,22,464,35.2,1.8
7.1,22.2,461.6,37.3,1.9
7.1,22.4,462.8,39.2,2.1
7.1,22.7,467.3,41.7,2.2
7.1,22.9,473.1,44.6,2.4
7.1,23,475.8,47.5,2.5
7.1,23.2,475.8,51.8,2.7
7.1,23.3,472.6,57.7,2.9
7.2,23.5,467.3,63.8,3.2
7.2,23.5,465.3,66.9,3.4
7.1,23.4,459.9,64.1,3.3
7.1,23.3,453.6,57.6,3.3
7.1,23.2,447.1,50.1,3.2
7.1,23,441.2,43.1,3.1
7.1,22.9,435.6,36.8,3
7.1,22.8,431,32.1,2.9
7.1,22.8,427.7,29,2.8
7.1,22.7,425.8,27.1,2.7
7.1,22.7,424.7,25.5,2.6
7.1,22.7,424,24.9,2.5
7.1,22.7,423.6,24.9,2.5
7.1,22.6,423.4,24.9,2.4
7.1,22.6,423.3,25.1,2.5
7.1,22.7,422.9,25.1,2.7
7.1,22.8,422.6,25,2.8
7.1,22.9,422.6,25.6,3
7.1,23,422.5,26.3,3.1
7.1,23.1,422.5,27.9,3.2
7.2,23.2,423.3,30.8,3.4
7.2,23.3,426,35.2,3.7
7.2,23.5,432.9,42,4.1
7.2,23.7,445.2,50.6,4.4
7.3,23.9,461.6,60.1,4.7
7.3,24.1,480.7,67,4.8
7.3,24.1,492.8,69.8,4.7
7.3,24.1,488.4,65.6,4.4
7.3,24,473.8,59.1,4.2
7.2,23.9,453.7,51.9,4
7.2,23.7,431.7,45.7,3.8
7.2,23.6,412.4,42.5,3.6
7.2,23.4,401.1,42.5,3.5
7.1,23.4,398.1,47.7,3.3
7.1,23.3,403.2,56.2,3.2
7.1,23.2,417.2,66.1,3.1
7.1,23.2,440.5,65.3,2.9
7.1,23.1,474.7,63.3,2.8
7.1,23.1,510.2,59.3,2.7
7.1,23.1,523.6,54.6,2.7
7.1,23.1,512.9,49.9,2.7
7.1,23,490.6,46.1,2.9
7.1,23.1,462.6,38.1,3.1
7.1,23.1,440.4,32.8,3.2
7.1,23.2,425.1,32.5,3.4
7.1,23.2,416.1,38.3,3.5
7.1,23.2,411.5,49.4,3.6
7.1,23.2,409.6,66.5,3.8
7.1,23.2,408,85,3.7
7.1,23.1,406,102.4,3.6
7,23,410.2,112,3.4
7,22.9,412.5,111.1,3.1
7,22.9,411.3,101.1,2.8
7,22.8,402.4,85.3,2.5
7,22.8,393.2,69.1,2.3
6.9,22.8,384.6,55.1,2.1
6.9,22.8,377.5,43.2,1.9
6.9,22.8,372.7,33.7,1.8
6.9,22.8,372.1,28.3,1.7
6.9,22.9,375,25.8,1.7
6.9,22.9,381.1,24.9,1.7
6.9,22.9,389.7,26,1.8
6.9,22.9,400.2,28.1,1.8
6.9,22.9,408.3,30.4,1.8
6.9,23,405.8,31.2,1.7
6.9,23,394.6,29,1.6
6.9,23.1,381.1,26.6,1.5
6.9,23.2,368.7,25.4,1.5
6.9,23.2,359.5,24.4,1.5
6.9,23.3,360.6,25.6,1.5
6.9,23.3,368.8,24.8,1.6
6.9,23.4,385.2,25,1.6
6.9,23.4,411.5,27.7,1.7
6.9,23.5,447.2,31.6,1.8
6.9,23.5,488.5,35.4,1.8
6.9,23.5,515.9,36.3,1.8
7,23.5,512.6,34.2,1.7
6.9,23.5,487,28.9,1.7
6.9,23.4,449.8,22.4,1.7
6.9,23.4,414.3,16,1.7
6.9,23.4,384.8,11.8,1.7
6.9,23.4,363.6,9.4,1.6
6.9,23.4,353.1,7.3,1.6
6.9,23.4,351.7,6.1,1.6
6.9,23.4,358.2,6.1,1.6
6.9,23.4,369.7,7.1,1.8
6.9,23.3,383.6,8.3,1.8
6.9,23.4,400.9,9.8,1.8
6.9,23.4,420.5,11.8,1.8
6.9,23.5,429.1,13.6,1.7
6.9,23.5,425,13.5,1.7
6.9,23.6,414.7,14.1,1.7
6.9,23.6,403.5,15.3,1.6
6.9,23.7,396.2,16.5,1.5
6.8,23.7,400.8,18.9,1.5
6.9,23.8,420.9,23.3,1.6
6.9,23.9,461.3,30,1.7
6.9,24.1,525.7,38.1,2
6.9,24.3,612.1,43.2,2.1
6.9,24.5,691.4,44.2,2
6.9,24.5,715.9,44.1,1.8
6.9,24.5,681.2,41.8,1.7
6.9,24.5,612.4,36.9,1.7
6.9,24.3,542.3,31.4,1.6
6.9,24.2,496,25.5,1.6
6.8,24,465.5,20.9,1.7
6.8,23.9,462.3,17.3,1.6
6.8,23.8,475.2,14.8,1.6
6.8,23.8,495.9,12.9,1.6
6.8,23.7,499.6,10.9,1.6
6.7,23.7,490.2,10.4,1.6
6.8,23.8,478.5,11.2,1.7
6.8,23.9,469.5,12.4,1.9
6.8,24.1,465,15.3,2.2
6.9,24.4,460.8,19.5,2.5
7,24.8,460.4,23.8,2.9
7.1,25.2,464.5,29.5,3.4
7.1,25.6,467.5,35.4,4
7.1,25.9,484,41.4,4.3
7.1,26,509,50.9,4.5
7.1,26,538,64.1,4.6
7.1,26.1,576.1,79.7,4.4
7.1,26.1,629.5,93.6,4
7.1,26,699.5,95.7,3.4
7.1,25.8,742,90.5,2.8
7.1,25.6,723.8,82.2,2.4
7,25.4,660.5,69.9,2.1
7,25.3,575.8,56.7,1.9
7.1,25.1,504.8,45.6,1.8
7,25,455.2,37.5,1.8
7,24.8,424,31.4,1.7
7,24.7,405.6,26.9,1.7
7,24.7,396.3,23.5,1.7
7,24.6,391.9,22.4,1.7
7,24.7,389.8,22.7,1.7
7,24.8,390.1,24.8,1.9
7,25.1,392,28.7,2.1
7,25.5,395.2,33.4,2.5
7,26,399.4,36.2,2.9
7,26.5,402.4,39.1,3.5
7,27.2,405.4,42.4,4.2
7,27.6,410,45,4.7
6.9,27.7,414.9,47.2,5
6.9,27.6,421.3,48,5.1
7,27.2,432.3,47.1,5.1
6.9,26.7,446.8,46.4,4.9
6.9,26.3,464.1,44.7,4.5
6.9,25.9,483.3,42.4,4.1
6.9,25.7,499.6,40.1,3.7
6.9,25.6,509,40,3.5
6.8,25.7,509.5,41.9,3.4
6.8,25.8,500.5,47,3.6
6.9,26.1,489.3,51.8,3.8
6.9,26.2,480.5,50.6,4.2
6.9,26.4,474.7,48.8,4.4
6.9,26.5,471.4,47.1,4.6
6.9,26.6,470.6,46.5,4.7
6.9,26.7,471.2,45.8,4.8
6.9,26.8,472.5,42.6,5
6.9,26.9,473.4,39.4,5.4
6.9,27.2,473.6,37.9,6
6.9,27.5,472.2,36.4,6.9
7,28,469,35.5,7.9
7,28.4,465.4,34.9,8.7
7,28.9,462.4,34.2,9.6
7.1,29.1,460.1,33.6,10.1
7.1,29.1,460,34.4,10.2
7.1,28.8,463.9,36.1,9.7
7.1,28.4,472.5,38.1,8.8
7,27.9,482.5,38.3,8
6.9,27.5,493.7,37.2,7.1
6.9,27.1,504.6,34.5,6.4
6.9,26.8,513.1,30.9,5.8
6.9,26.6,516.6,28.4,5.6
6.9,26.6,516.1,29.6,5.5
6.9,26.7,513.1,33.7,5.6
6.9,26.8,508.4,39,5.9
6.9,27,503.6,40.9,6.2
6.9,27.2,498.7,38,6.7
6.9,27.3,495.6,35.6,7.1
6.8,27.4,495.2,34.5,7.5
6.8,27.5,496.7,34.1,7
6.8,27.6,499.9,35.3,6.6
6.8,27.7,504.8,39.1,6.5
6.8,27.9,512,44.3,6.6
6.8,28.2,521,50.4,6.9
6.8,28.5,533.3,56.8,7.3
6.8,28.8,542.7,61.8,7.8
6.9,29,550.1,65.2,8.3
7,29.3,555.9,67.1,8.9
7.2,29.5,560.5,67.4,9.5
7.4,29.7,566.7,66.6,10.3
7.8,29.8,567,65.1,11
8.1,29.9,566.4,64.9,11.3
8.2,29.8,566.4,62.4,11.2
8.1,29.6,565.7,57.8,10.7
8,29.4,563.8,52,10
7.9,29.2,562.2,46.8,9.2
7.7,29,560.6,42.6,8.4
7.6,28.8,560.6,40.2,7.6
7.5,28.7,560.1,38.9,6.9
7.3,28.6,560.3,38.6,6.2
7.3,28.5,560.5,38.5,5.6
7.2,28.5,558.6,37.4,5.2
7.2,28.4,556,35.9,5.1
7.2,28.3,555.3,35.3,5.1
7.1,28.3,557.3,36.2,5.1
7.1,28.2,562.6,38,5
7.1,28.3,570.7,40.5,5
7.1,28.3,579,43.3,4.9
7.1,28.4,586.6,45.4,4.8
7.1,28.4,593.6,46,4.8
7.1,28.4,596,47.1,5.1
7.1,28.4,596.6,49.3,5.2
7.1,28.4,595.4,53.7,5.2
7,28.3,593.7,59,5.2
7.1,28.3,594.3,62.2,5.2
7,28.2,598.1,64.6,5.3
7,28.1,607.8,65,5.3
7,27.9,624.6,63.5,5.2
7,27.8,650.1,63.1,4.9
7,27.6,680.5,64.4,4.5
7,27.4,701.3,64.8,4.1
7,27.2,690.5,63.4,3.9
7,27.1,649.9,59.7,3.8
6.9,27.1,593.5,53.3,3.8
6.9,27,531.2,44.4,3.9
6.9,27,484.8,37.6,3.9
6.9,27,454.1,33.2,3.9
6.9,27,436.3,31.3,3.9
6.9,26.9,427.6,32,3.9
6.9,26.9,425.7,35.4,3.9
6.9,26.9,430.1,41.8,4
6.9,26.9,439.4,50.8,4.1
6.9,26.9,455.4,60.5,4.2
6.9,26.9,482.2,68.6,4.3
6.9,26.9,513.4,72.4,4.4
6.9,26.9,538.7,72,4.6
6.9,26.9,559.1,72.5,4.8
6.9,26.9,578.9,72.9,4.9
6.9,26.8,603.4,72.2,4.8
6.9,26.7,636.2,69.1,4.7
6.9,26.6,675.9,61.8,4.5
6.9,26.4,714.7,55.8,4.4
6.9,26.3,752,50.3,4.2
6.9,26.2,791.8,45.6,4.1
6.9,26.1,836.6,41.8,4
6.9,26,885.4,38.3,3.9
6.9,25.9,927.1,34.5,3.9
6.9,25.8,954.5,32,3.9
6.9,25.7,956.1,30.6,3.9
6.9,25.6,945.8,30.3,3.8
6.9,25.6,924.6,30.1,3.8
6.9,25.5,893.7,29.9,3.9
6.9,25.5,873,31.5,3.9
6.9,25.6,863.2,35.5,3.9
6.9,25.7,860.8,40.6,4
6.9,25.8,860.1,46.4,4.1
6.9,26,854.2,51.5,4.3
6.9,26.3,847.5,55.3,4.5
6.9,26.5,847.1,59,4.7
6.8,26.8,842.3,62.9,5.1
6.8,27.1,838.5,67.6,5.3
6.8,27.2,837.8,71.3,5.4
6.8,27.2,844.1,72.7,5.4
6.8,27.1,860.4,71.9,5.4
6.8,26.9,882.2,69.9,5.3
6.8,26.8,910.1,68.7,5.1
