PH,elec,tur,oxy,tem
7.554,1158.865,23.197,5.825,24.921
7.546,1117.677,21.524,5.799,24.845
7.554,1069.301,22.264,5.813,24.768
7.57,1018.581,25.318,5.841,24.718
7.566,981.998,30.089,5.839,24.698
7.566,961.587,36.019,5.826,24.712
7.573,956.701,40.161,5.834,24.776
7.584,963.689,42.084,5.848,24.883
7.573,974.414,42.62,5.837,25
7.571,987.046,42.454,5.817,25.139
7.591,1002.603,42.337,5.893,25.312
7.637,1021.292,41.783,6.108,25.501
7.667,1049.472,40.326,6.378,25.66
7.694,1091.422,38.232,6.567,25.767
7.714,1149.751,36.971,6.674,25.822
7.747,1207.965,35.372,6.828,25.85
7.772,1252.579,33.934,6.993,25.865
7.797,1291.757,30.835,7.106,25.861
7.837,1306.859,28.593,7.247,25.865
7.851,1332.66,26.63,7.258,25.839
7.858,1331.022,24.733,7.326,25.806
7.859,1304.495,23.436,7.337,25.762
7.855,1260.04,21.857,7.304,25.704
7.854,1206.473,20.946,7.276,25.64
7.834,1151.697,20.73,7.22,25.568
7.812,1088.045,21.113,7.152,25.501
7.795,1040.496,22.285,7.088,25.453
7.789,1009.431,24.106,7.046,25.434
7.793,989.632,26.669,7.068,25.459
7.828,977.364,29.333,7.191,25.565
7.901,971.68,32.199,7.458,25.769
8.005,970.459,34.356,7.858,26.096
8.124,968.955,36.801,8.337,26.53
8.238,966.649,39.224,8.771,27.063
8.339,961.646,41.235,9.143,27.667
8.447,963.316,41.877,9.553,28.371
8.527,978.433,41.636,9.708,28.863
8.554,1021.482,39.221,9.688,29.166
8.538,1096.499,36.158,9.463,29.283
8.52,1186.571,32.988,9.277,29.257
8.53,1280.135,29.825,9.082,29.106
8.524,1362.527,26.786,8.879,28.849
8.476,1443.646,23.715,8.494,28.526
8.379,1541.815,20.978,7.985,28.194
8.247,1628.196,18.6,7.386,27.865
8.112,1690.591,16.645,6.816,27.576
7.998,1722.983,15.16,6.327,27.357
7.911,1726.297,14.973,5.944,27.202
7.835,1711.95,15.527,5.587,27.1
7.781,1685.967,16.642,5.305,27.051
7.744,1652.61,18.341,5.069,27.046
7.73,1619.008,20.641,4.913,27.088
7.722,1587.908,22.884,4.804,27.179
7.743,1562.901,23.845,4.858,27.355
7.811,1544.301,25.58,5.212,27.637
7.932,1531.07,27.939,5.919,28.038
8.075,1525.978,29.875,6.76,28.519
8.18,1526,30.606,7.317,28.966
8.233,1541.128,30.742,7.474,29.321
8.216,1569.461,31.173,7.12,29.498
8.16,1616.208,30.443,6.342,29.433
8.033,1690.473,27.965,5.353,29.177
7.885,1790.791,25.231,4.404,28.838
7.736,1913.254,21.011,3.605,28.459
7.607,2027.49,17.904,2.96,28.135
7.508,2111.779,15.219,2.578,27.9
7.454,2129.458,13.115,2.443,27.773
7.425,2122.725,11.891,2.432,27.716
7.398,2099.689,11.418,2.311,27.689
7.38,2062.058,10.757,2.182,27.674
7.373,2017.112,10.707,2.102,27.674
7.374,1968.293,11.25,2.09,27.687
7.361,1917.345,12.059,2.089,27.717
7.351,1866.968,12.709,2.162,27.768
7.344,1817.486,13.253,2.239,27.835
7.341,1777.117,13.861,2.307,27.918
7.322,1733.44,14.584,2.294,28.017
7.308,1685.592,15.902,2.385,28.179
7.307,1644.748,18.791,2.655,28.437
7.318,1601.725,23.599,3.098,28.836
7.321,1565.349,30.282,3.611,29.341
7.331,1537.534,37.927,4.205,29.923
7.351,1508.619,46.688,4.903,30.549
7.373,1483.378,54.137,5.557,31.134
7.376,1470.19,57.546,5.798,31.579
7.361,1475.304,51.272,5.605,31.864
7.339,1506.078,44.046,5.16,31.906
7.319,1562.704,38.578,4.635,31.712
7.289,1651.056,35.148,4.044,31.305
7.261,1739.306,32.684,3.518,30.873
7.242,1805.613,31.994,3.022,30.493
7.232,1842.309,32.395,2.51,30.191
7.22,1853.405,34.117,1.981,29.949
7.215,1846.221,33.777,1.543,29.758
7.215,1828.006,33.08,1.277,29.597
7.217,1805.788,32.513,1.121,29.465
7.216,1791.19,33.57,1.005,29.351
7.213,1785.622,34.856,0.936,29.252
7.211,1783.774,36.142,0.844,29.169
7.21,1776.65,38.914,0.702,29.113
7.205,1770.345,42.689,0.554,29.087
7.2,1765.474,45.198,0.491,29.118
7.196,1756.958,45.872,0.516,29.238
7.193,1746.31,46.842,0.678,29.468
7.185,1752.03,49.08,0.974,29.766
7.177,1778.026,52.499,1.467,30.16
7.172,1814.43,57.825,2.079,30.559
7.172,1853.413,62.724,2.718,30.91
7.169,1881.159,68.135,3.1,31.175
7.171,1911.091,69.978,3.274,31.351
7.178,1931.03,69.601,3.194,31.446
7.19,1935.191,65.534,2.88,31.475
7.196,1935.409,58.076,2.294,31.422
7.202,1931.803,49.235,1.767,31.314
7.207,1929.571,41.872,1.377,31.153
7.21,1927.867,36.272,1.154,30.972
7.21,1927.341,32.911,0.917,30.778
7.207,1927.975,30.16,0.738,30.6
7.205,1927.43,28.261,0.633,30.448
7.204,1926.156,27.525,0.578,30.317
7.2,1923.582,27.651,0.47,30.189
7.194,1920.597,27.675,0.398,30.075
7.188,1918.786,28.156,0.349,29.977
7.18,1914.993,28.631,0.311,29.902
7.169,1908.587,30.422,0.283,29.851
7.158,1902.374,32.217,0.347,29.86
7.149,1891.423,34.765,0.546,29.951
7.151,1880.189,38.768,0.95,30.123
7.168,1878.46,44.895,1.511,30.345
7.219,1883.552,53.254,2.398,30.601
7.323,1895.418,66.283,3.493,30.86
7.502,1911.535,83.365,4.836,31.096
7.763,1931.363,104.157,6.214,31.28
8.099,1947.576,121.953,7.728,31.404
8.284,1957.556,129.629,8.516,31.519
8.291,1960.298,121.956,8.549,31.531
8.237,1955.223,102.506,8.01,31.411
8.106,1925.437,80.479,7.158,31.162
7.965,1869.054,63.166,6.351,30.826
7.868,1785.784,52.38,5.837,30.509
7.782,1685.843,46.773,5.574,30.246
7.726,1573.202,44.075,5.404,30.046
7.695,1478.276,43.33,5.252,29.911
7.68,1412.934,43.269,5.116,29.815
7.638,1372.774,43.46,4.948,29.734
7.61,1353.519,44.269,4.773,29.664
7.595,1346.104,46.375,4.634,29.598
7.598,1344.099,49.163,4.584,29.564
7.583,1346.803,53.248,4.644,29.574
7.602,1352.575,58.757,4.889,29.657
7.668,1362.202,62.537,5.413,29.832
7.786,1375.498,64.686,6.187,30.102
7.899,1390.724,65.682,7.037,30.416
8.023,1411.385,65.622,7.937,30.747
8.134,1434.956,64.63,8.741,31.059
8.227,1464.365,63.373,9.452,31.349
8.275,1509.928,61.028,9.88,31.543
8.255,1566.541,56.826,10.003,31.618
8.173,1629.011,51.112,9.826,31.55
8.056,1692.576,45.793,9.409,31.362
7.916,1748.784,41.709,8.827,31.118
7.802,1786.89,38.74,8.344,30.89
7.721,1807.558,37.009,7.945,30.703
7.665,1818.121,36.088,7.611,30.554
7.599,1823.446,35.329,7.267,30.423
7.545,1825.464,34.393,6.949,30.319
7.507,1825.629,33.989,6.657,30.24
7.481,1821.564,34.04,6.403,30.186
7.441,1806.709,34.615,6.169,30.141
7.406,1783.663,35.433,5.925,30.098
7.379,1750.54,37.474,5.675,30.05
7.358,1705.678,40.598,5.454,30.014
7.328,1654.488,44.926,5.308,30.001
7.309,1602.977,51.14,5.36,30.054
7.308,1567.276,60.216,5.718,30.2
7.324,1549.097,70.906,6.372,30.433
7.321,1547.075,83.197,7.152,30.694
7.32,1557.253,86.55,7.827,30.904
7.332,1574.487,88.508,8.259,30.999
7.357,1594.412,86.224,8.317,30.955
7.392,1625.884,83.374,8.153,30.832
7.468,1651.271,80.253,7.943,30.667
7.596,1690.846,76.095,7.821,30.5
7.784,1743.874,71.602,7.752,30.336
7.946,1807.979,67.037,7.521,30.176
8.013,1888.006,62.09,7.168,29.961
7.975,1978.994,56.714,6.614,29.739
7.894,2056.779,52.708,6.03,29.55
7.807,2091.875,50.236,5.518,29.403
7.742,2068.751,48.447,5.161,29.277
7.7,2052.766,46.132,4.884,29.164
7.67,2067.718,43.786,4.644,29.058
7.627,2115.021,41.488,4.391,28.956
7.589,2192.853,39.243,4.158,28.874
7.564,2279.544,38.312,3.987,28.81
7.558,2328.522,38.564,3.913,28.738
7.533,2343.893,40.653,3.939,28.651
7.522,2339.247,44.862,4.039,28.585
7.535,2321.283,51.522,4.217,28.555
7.561,2294.045,57.52,4.46,28.559
7.553,2272.621,60.627,4.691,28.596
7.552,2260.076,61.972,4.869,28.649
7.581,2256.1,63.043,5.142,28.715
7.648,2255.033,61.808,5.654,28.776
7.695,2256.995,60.495,6.142,28.814
7.711,2259.908,59.848,6.365,28.808
7.687,2260.285,60.124,6.291,28.756
7.634,2264.7,60.291,5.974,28.665
7.562,2275.499,59.792,5.623,28.547
7.5,2295.697,57.374,5.272,28.423
7.449,2326.499,54.614,4.925,28.298
7.411,2368.5,51.417,4.572,28.185
7.354,2411.767,49.482,4.282,28.069
7.313,2433.441,48.494,4.064,27.946
7.289,2420.73,48.082,3.914,27.814
7.277,2394.756,48.386,3.794,27.687
7.246,2361.545,47.909,3.681,27.567
7.22,2338.82,46.835,3.588,27.457
7.204,2329.902,44.6,3.497,27.376
7.197,2335.608,42.339,3.456,27.319
7.172,2355.628,40.925,3.471,27.297
7.155,2381.423,40.781,3.607,27.312
7.153,2405.767,42.765,3.873,27.379
7.164,2413.85,44.97,4.261,27.488
7.165,2402.855,44.735,4.725,27.616
7.169,2369.476,42.557,5.224,27.752
7.184,2307.482,40.865,5.738,27.865
7.217,2214.93,40.281,6.557,27.966
7.248,2092.977,40.854,7.729,28.077
7.28,2001.046,41.717,8.829,28.177
7.299,1966.361,42.548,9.517,28.224
7.306,1986.172,43.95,9.686,28.204
7.287,2039.437,45.429,9.335,28.125
7.285,2035.344,46.003,9.529,28.066
7.266,2033.804,44.857,9.31,27.988
7.237,2031.746,43.202,8.735,27.892
7.187,2028.867,42.615,7.88,27.769
7.143,2032.309,41.458,6.931,27.647
7.118,2006.257,40.775,6.284,27.52
7.108,1973.019,41.612,5.751,27.403
7.085,1954.355,44.088,5.184,27.304
7.064,1952.682,47.226,4.634,27.229
7.049,1970.183,50.207,4.2,27.188
7.037,2013.987,52.072,3.779,27.191
7.011,2090.735,52.831,3.294,27.234
6.989,2140.266,53.477,2.907,27.288
6.976,2160.323,53.305,2.641,27.35
6.974,2165.973,52.885,2.516,27.422
6.964,2152.714,54.129,2.502,27.47
6.963,2151.851,56.927,2.513,27.525
6.965,2181.16,61.212,2.394,27.594
6.985,2208.55,64.774,2.405,27.649
7.025,2228.12,67.507,2.568,27.675
7.1,2233.632,73.048,2.895,27.668
7.221,2216.932,78.062,3.481,27.621
7.381,2183.281,80.455,4.06,27.53
7.467,2128.451,80.768,4.293,27.413
7.472,2045.068,75.887,4.01,27.27
7.436,1933.457,70.202,3.409,27.09
7.391,1793.416,62.733,2.723,26.891
7.31,1596.752,55.302,2.248,26.719
7.258,1319.469,48.762,2.079,26.595
7.24,1041.033,44.525,2.165,26.53
7.248,833.848,42.054,2.309,26.495
7.22,703.142,40.841,2.419,26.459
7.206,637.603,40.494,2.451,26.423
7.21,616.622,40.727,2.43,26.379
7.224,618.388,41.661,2.37,26.338
7.201,630,44.413,2.305,26.304
7.192,644.404,48.717,2.275,26.298
7.2,657.823,52.823,2.3,26.341
7.222,669.445,56.586,2.372,26.441
7.195,680.193,60.047,2.439,26.577
7.183,691.958,63.255,2.494,26.719
7.194,703.415,66.433,2.625,26.889
7.227,711.612,67.373,2.9,27.078
7.214,712.529,67.4,3.225,27.223
7.215,709.356,66.611,3.532,27.316
7.226,701.322,64.381,3.743,27.305
7.24,690.536,61.381,3.822,27.202
7.208,680.796,58.364,3.732,27.042
7.181,678.153,57.045,3.579,26.884
7.166,684.489,55.175,3.414,26.741
7.164,703.767,51.64,3.212,26.632
7.137,736.295,48.247,3.004,26.533
7.119,783.532,45.35,2.832,26.459
7.117,836.176,41.73,2.72,26.414
7.126,873.512,39.357,2.669,26.388
7.108,895.578,38.958,2.645,26.374
7.096,902.835,40.518,2.66,26.363
7.092,907.802,44.024,2.645,26.354
7.097,914.888,48.302,2.587,26.346
7.07,929.033,53.559,2.48,26.345
7.047,954.394,57.564,2.35,26.372
7.031,997.646,59.107,2.233,26.436
7.023,1058.113,58.478,2.146,26.543
6.993,1128.879,58.435,2.094,26.66
6.979,1174.244,59.249,2.212,26.78
6.993,1179.279,59.632,2.542,26.91
7.032,1168.701,59.931,2.773,27.031
7.076,1150.135,61.016,2.916,27.113
7.153,1123.039,62.149,3.097,27.176
7.229,1095.401,63.389,3.33,27.218
7.3,1064.856,63.896,3.68,27.26
7.312,1039.504,62.314,3.963,27.278
7.314,1023.68,58.69,4.149,27.271
7.316,1025.423,55.236,4.207,27.236
7.326,1044.158,51.811,4.186,27.173
7.293,1062.77,47.955,4.186,27.093
7.269,1088.812,44.98,4.179,27.009
7.259,1116.507,43.696,4.18,26.934
7.261,1148.458,45.28,4.177,26.893
7.227,1180.248,49.027,4.148,26.867
7.201,1211.793,48.621,4.083,26.863
7.189,1252.363,47.328,3.953,26.862
7.195,1310.25,46.164,3.793,26.868
7.169,1370.941,46.622,3.707,26.851
7.159,1402.88,47.445,3.742,26.823
7.167,1406.24,47.448,3.861,26.796
7.188,1401.349,46.419,4.023,26.773
7.174,1389.886,45.498,4.194,26.767
7.167,1364.538,44.797,4.389,26.775
7.17,1323.315,44.397,4.555,26.779
7.18,1254.184,45.229,4.668,26.773
7.15,1166.291,49.11,4.667,26.743
7.122,1052.189,55.138,4.573,26.703
7.103,930.578,63.014,4.413,26.686
7.091,811.49,70.61,4.191,26.692
7.052,706.752,74.47,3.845,26.707
7.022,631.775,74.902,3.46,26.731
7.004,586.672,73.726,3.034,26.759
6.996,575.767,72.209,2.599,26.779
6.968,588.034,72.211,2.177,26.788
6.951,607.89,72.226,1.828,26.786
6.947,625.306,72.325,1.555,26.773
6.953,613.321,68.866,1.354,26.748
6.925,572.302,63.52,1.223,26.712
6.901,515.382,57.38,1.12,26.682
6.882,462.372,51.409,0.986,26.672
6.869,418.836,47.15,0.861,26.671
6.829,391.75,45.474,0.768,26.681
6.795,379.75,46.497,0.733,26.719
6.781,379.506,52.957,0.792,26.785
6.783,387.189,64.686,0.966,26.853
6.765,399.01,79.247,1.283,26.905
6.757,391.977,92.718,1.708,26.929
6.767,378.212,102.742,2,26.928
6.79,368.363,105.747,2.109,26.921
6.792,362.252,103.285,2.122,26.912
6.793,357.537,96.385,2.097,26.903
6.794,358.891,88.405,2.028,26.906
6.804,365.737,81.356,1.916,26.904
6.796,379.164,74.702,1.762,26.876
6.791,400.239,68.009,1.581,26.831
6.789,427.582,60.972,1.393,26.769
6.792,459.915,53.949,1.202,26.712
6.786,495.999,47.802,1.017,26.658
6.787,532.979,42.986,0.846,26.614
6.793,570.292,39.208,0.692,26.572
6.802,592.409,35.883,0.568,26.523
6.79,578.35,32.548,0.477,26.459
6.766,539.281,29.551,0.411,26.388
6.738,482.227,27.02,0.365,26.325
6.709,420.39,24.973,0.337,26.283
6.675,372.971,23.976,0.336,26.265
6.649,339.77,24.301,0.366,26.281
6.632,317.317,26.456,0.448,26.354
6.624,303.536,31.401,0.584,26.489
6.612,296.987,39.53,0.791,26.677
6.604,295.401,50.916,1.115,26.94
6.602,298.406,65.503,1.602,27.276
6.608,304.349,75.065,2.223,27.639
6.604,311.829,79.921,2.712,27.848
6.608,319.866,80.915,2.975,27.889
6.618,326.951,80.413,2.959,27.762
6.634,333.595,78.138,2.743,27.558
6.64,334.168,77.296,2.435,27.303
6.634,332.974,77.421,2.181,27.066
6.623,334.225,78.615,1.975,26.863
6.61,340.477,80.446,1.813,26.689
6.612,353.067,82.28,1.699,26.538
6.615,372.515,80.444,1.618,26.422
6.618,396.522,75.067,1.572,26.308
6.624,422.894,66.079,1.561,26.187
6.635,445.92,56.045,1.566,26.062
6.643,435.464,47.614,1.587,25.964
6.644,405.352,42.092,1.606,25.902
6.638,366.896,38.717,1.593,25.88
6.625,335.241,37.729,1.568,25.881
6.611,313.62,38.037,1.556,25.896
6.601,300.747,40.307,1.574,25.923
6.604,294.748,43.695,1.613,25.961
6.613,293.761,47.641,1.681,25.998
6.633,296.851,51.669,1.748,26.035
6.672,303.115,55.55,1.838,26.074
6.738,310.282,59.27,1.969,26.103
6.835,316.161,59.746,2.192,26.122
6.912,321.901,56.143,2.315,26.141
6.972,328.724,50.543,2.398,26.115
7.012,333.068,45.217,2.413,26.053
7.009,332.053,41.404,2.396,25.969
7.004,322.955,38.777,2.356,25.886
7,312.035,37.586,2.302,25.815
6.999,304.48,37.644,2.245,25.746
6.982,303.005,38.536,2.206,25.669
6.969,308.99,39.16,2.171,25.589
6.963,323.457,38.738,2.121,25.514
6.964,347.578,37.07,2.046,25.452
6.956,382.146,34.756,1.928,25.412
6.957,414.441,32.026,1.797,25.392
6.964,429.198,29.693,1.665,25.386
6.973,416.557,28.606,1.56,25.395
6.958,387.998,29.371,1.502,25.421
6.954,359.153,31.718,1.473,25.467
6.961,346.126,34.296,1.469,25.526
6.975,349.387,35.709,1.488,25.609
6.955,369.722,36.512,1.533,25.713
6.945,402.288,36.328,1.606,25.838
6.947,428.989,35.832,1.705,25.984
6.959,434.616,35.235,1.854,26.149
6.945,430.955,35.152,2.023,26.306
6.94,420,35.029,2.209,26.461
6.948,406.619,35.291,2.37,26.579
6.964,396.639,36.199,2.474,26.637
6.953,391.765,37.05,2.513,26.626
6.952,388.35,37.715,2.543,26.578
6.962,389.313,37.942,2.51,26.498
6.976,395.379,37.562,2.404,26.399
6.946,406.251,35.953,2.232,26.293
6.925,411.674,33.414,2.059,26.204
6.913,415.624,31.555,1.862,26.124
6.911,408.362,30.211,1.714,26.059
6.88,397.865,28.915,1.635,26.001
6.861,390.75,27.485,1.581,25.961
6.852,382.788,26.13,1.565,25.947
6.855,375.588,25.321,1.579,25.948
6.851,368.857,25.571,1.647,25.965
6.853,361.99,26.765,1.792,26.01
6.86,356.183,28.825,1.983,26.109
6.869,352.939,31.685,2.165,26.263
6.845,354.599,35.576,2.293,26.438
6.823,364.499,41.162,2.352,26.615
6.814,385.443,48.221,2.507,26.891
6.816,422.286,56.16,2.815,27.305
6.818,480.629,63.255,3.266,27.875
6.828,564.595,65.278,3.644,28.409
6.85,659.708,61.77,3.823,28.772
6.881,730.244,55.993,3.88,28.97
6.885,737.152,49.401,3.875,28.977
6.886,688.995,43.37,3.92,28.859
6.883,618.312,38.791,3.952,28.685
6.878,543.593,35.265,3.974,28.508
6.851,483.791,32.416,3.944,28.347
6.832,440.99,30.113,3.894,28.217
6.82,411.298,28.735,3.838,28.105
6.811,390.934,28.442,3.797,28.008
6.788,376.22,28.633,3.748,27.911
6.777,368.048,28.907,3.711,27.83
6.773,364.443,29.709,3.683,27.774
6.778,363.584,30.346,3.701,27.737
6.768,363.978,31.441,3.793,27.721
6.762,365.9,32.722,4.016,27.744
6.764,368.678,34.197,4.421,27.828
6.776,372.839,36.619,5.009,27.964
6.776,378.976,40.816,5.681,28.128
6.782,387.101,46.731,6.307,28.291
6.791,399.322,56.798,6.787,28.391
6.805,416.251,71.593,7.067,28.451
6.811,439.935,85.786,7.17,28.492
6.837,474.775,93.424,7.217,28.565
6.89,521.79,91.824,7.125,28.648
6.967,581.942,82.135,6.761,28.692
7.057,623.827,70.314,6.173,28.66
7.173,627.52,59.492,5.493,28.547
7.238,597.393,51.17,4.817,28.405
7.265,553.486,46.046,4.268,28.247
7.253,513.121,42.825,3.871,28.096
7.232,480.225,40.794,3.589,27.97
7.212,455.46,39.58,3.392,27.869
7.196,437.28,39.11,3.259,27.78
7.162,423.448,39.028,3.128,27.702
7.133,410.838,38.506,3.014,27.641
7.112,400.899,38.068,2.922,27.591
7.103,394.463,38.098,2.883,27.564
7.096,391.523,39.618,2.918,27.556
7.105,391.877,43.091,3.085,27.608
7.132,395.096,46.212,3.435,27.74
7.176,400.453,46.932,3.947,27.961
7.195,406.226,45.941,4.552,28.254
7.233,410.086,43.564,5.26,28.615
7.297,415.193,41.496,6.059,29.018
7.375,424.021,40.802,6.842,29.382
7.428,437.299,41.338,7.493,29.64
7.481,453.696,42.103,8.03,29.817
7.505,468.965,42.784,8.318,29.863
7.495,482.977,42.148,8.372,29.797
7.455,493.179,41.555,8.183,29.688
7.407,499.142,41.552,7.892,29.561
7.356,501.392,42.391,7.556,29.432
7.297,501.471,42.051,7.132,29.31
7.222,498.866,41.257,6.621,29.2
7.151,494.546,39.18,6.152,29.121
7.089,491.324,36.841,5.805,29.06
7.037,489.167,34.713,5.554,29.018
6.992,488.216,33.308,5.308,28.97
6.954,489.619,32.439,5.125,28.919
6.919,491.233,32.241,4.989,28.871
6.888,494.777,32.472,4.877,28.818
6.836,499.239,32.71,4.769,28.759
6.794,504.923,32.987,4.759,28.715
6.768,512.429,34.065,4.887,28.688
6.758,522.046,36.89,5.152,28.677
6.742,532.735,41.076,5.415,28.685
6.738,546.357,45.782,5.727,28.747
6.737,564.692,51.914,5.94,28.818
6.738,589.958,59.641,5.881,28.848
6.73,624.495,68.201,5.44,28.83
6.718,655.976,73.351,4.791,28.778
6.704,693.316,74.585,4.128,28.721
6.694,732.721,70.773,3.477,28.668
6.689,758.071,63.32,2.85,28.596
6.693,737.668,53.691,2.341,28.495
6.702,676.933,45.701,1.972,28.372
6.716,591.685,39.459,1.79,28.261
6.723,495.901,34.478,1.725,28.171
6.717,423.832,30.354,1.696,28.109
6.699,377.115,27.419,1.697,28.063
6.683,350.436,25.389,1.699,28.036
6.666,338.273,24.227,1.653,27.994
6.659,334.815,23.947,1.601,27.96
6.67,336.49,24.925,1.546,27.937
6.7,340.162,26.771,1.513,27.943
6.725,344.743,29.888,1.494,27.976
6.747,350.12,34.129,1.564,28.061
6.763,356.386,38.971,1.761,28.211
6.777,364.212,41.838,2.061,28.423
6.789,372.984,42.958,2.366,28.633
6.828,380.563,42.903,2.705,28.819
6.907,390.191,41.73,3.13,28.961
7.03,398.66,39.594,3.537,29.045
7.09,408.227,37.182,3.795,29.083
7.145,419.993,35.592,3.98,29.098
7.195,434.553,34.388,4.085,29.084
7.239,451.986,33.412,4.117,29.042
7.226,466.902,32.989,4.121,28.979
7.213,484.46,32.762,4.04,28.879
7.209,504.393,32.19,3.894,28.763
7.214,525.226,30.925,3.683,28.653
7.173,542.834,28.928,3.426,28.556
7.151,556.547,27.696,3.161,28.472
7.152,566.224,26.41,2.924,28.39
7.173,568.461,25.275,2.75,28.31
7.139,565.093,24.469,2.645,28.224
7.122,560.146,23.178,2.591,28.154
7.132,556.077,21.791,2.564,28.097
7.16,551.82,20.57,2.58,28.07
7.136,549.479,19.515,2.65,28.071
7.131,548.269,19.683,2.788,28.146
7.149,548.771,21.406,2.996,28.328
7.184,551.509,24.001,3.27,28.62
7.166,554.854,25.83,3.516,28.969
7.164,559.687,26.38,3.714,29.279
7.184,568.852,26.928,3.874,29.452
7.227,581.458,28.512,4.132,29.568
7.224,596.173,29.28,4.488,29.687
7.225,611.529,29.448,4.696,29.631
7.234,629.407,27.643,4.746,29.478
7.246,648.886,24.951,4.627,29.282
7.214,662.064,22.705,4.482,29.104
7.197,663.22,21.088,4.393,28.971
7.198,655.426,19.973,4.299,28.871
7.209,641.435,19.377,4.174,28.802
7.173,627.84,18.77,4.02,28.734
7.147,617.728,17.585,3.873,28.68
7.136,612.452,16.618,3.743,28.63
7.135,611.975,15.429,3.613,28.587
7.105,615.295,15.294,3.474,28.529
7.089,619.591,15.453,3.361,28.466
7.096,623.711,15.944,3.263,28.426
7.119,625.227,16.593,3.192,28.41
7.095,620.979,17.15,3.126,28.41
7.079,612.506,17.294,3.115,28.438
7.073,601.529,18.248,3.193,28.528
7.078,589.468,20.287,3.431,28.708
7.051,582.98,22.87,3.84,28.97
7.034,579.334,26.781,4.417,29.335
7.032,580.084,32.85,5.109,29.775
7.059,585.292,41.246,6.011,30.329
7.082,593.755,51.283,6.979,30.859
7.111,606.269,62.218,7.853,31.289
7.127,628.458,74.667,8.325,31.542
7.117,665.586,84.076,8.247,31.63
7.092,709.067,89.22,7.56,31.536
7.048,755.291,87.943,6.432,31.333
7.004,781.715,80.22,5.156,31.076
6.97,771.187,68.69,4.13,30.826
6.928,726.788,58.389,3.432,30.604
6.891,650.094,48.608,3.117,30.421
6.856,560.173,40.649,3.043,30.283
6.822,488.56,34.735,2.997,30.168
6.784,438.503,30.732,2.873,30.067
6.75,403.651,29.12,2.761,29.966
6.721,381.022,29.747,2.696,29.886
6.696,369.092,31.872,2.674,29.841
6.673,365.905,36.23,2.68,29.83
6.653,369.069,42.391,2.841,29.914
6.636,378.937,46.483,3.274,30.119
6.621,394.726,50.389,3.992,30.45
6.609,412.75,53.623,4.79,30.845
6.599,431.677,55.795,5.694,31.262
6.592,449.286,57.244,6.59,31.648
6.587,466.461,59.06,7.319,31.969
6.585,484.81,61.342,7.641,32.131
6.586,509.215,62.734,7.67,32.168
6.586,542.481,64.352,7.472,32.095
6.583,580.679,63.664,7.047,31.873
6.584,614.624,59.572,6.363,31.527
6.587,649.138,55.671,5.641,31.162
6.589,677.439,51.118,4.99,30.828
6.585,699.506,44.437,4.446,30.563
6.578,710.956,37.827,3.988,30.358
6.566,713.489,33.352,3.688,30.226
6.55,714.82,30.606,3.513,30.138
6.533,715.695,29.52,3.421,30.07
6.521,712.233,29.632,3.288,30.005
6.512,707.548,30.746,3.201,29.958
6.504,702.908,34.605,3.127,29.926
6.498,699.734,39.251,3.123,29.914
6.498,699,43.943,3.131,29.932
6.502,696.55,49.022,3.291,30.016
6.506,690.459,53.471,3.686,30.194
6.509,685.382,55.409,4.341,30.489
6.52,681.529,55.856,5.083,30.86
6.527,677.193,54.744,5.889,31.274
6.53,672.269,53.062,6.794,31.694
6.533,668.77,51.166,7.674,32.069
6.547,665.827,49.188,8.211,32.322
6.562,663.75,46.833,8.612,32.468
6.577,656.552,43.549,8.874,32.499
6.595,651.859,39.71,9.007,32.439
6.623,652.291,36.977,8.884,32.28
6.649,654.998,34.651,8.588,32.056
6.67,655.124,32.579,8.14,31.82
