tem,PH,elec,tur,oxy
23.3,6.96,413,32,3.29
23.3,6.97,411,29,3.32
23.3,7.04,420,64,4.31
23.3,7.29,422,77,3.89
23,7.01,365,121,3.51
23,6.97,421,138,3.64
22.9,6.95,420,130,3.16
22.8,7.15,449,110,2.73
22.8,6.93,392,75,2.3
22.8,6.92,389,55,2.49
22.8,6.9,383,52,2
22.8,7.07,377,44,1.77
22.8,6.85,363,22,1.7
22.9,6.87,368,27,1.82
22.9,6.85,371,28,1.73
22.9,6.86,374,22,1.5
22.8,6.84,374,24,1.64
22.8,6.84,395,27,2.17
22.9,6.84,451,35,2
23,7.16,433,47,1.84
23,6.87,394,27,1.5
23.2,6.86,377,19,1.38
23.2,6.84,374,28,1.3
23.2,7.04,328,11,1.62
23.3,6.82,362,44,1.55
23.3,6.83,365,22,1.62
23.3,6.82,365,13,1.42
23.5,7.1,374,23,1.57
23.6,6.85,392,28,1.83
23.5,6.86,516,45,2.42
23.5,6.88,624,43,1.66
23.4,7.13,562,44,1.69
23.5,6.93,501,29,1.49
23.4,6.89,417,22,1.59
23.4,6.86,392,6,1.83
23.4,7.08,371,6,1.97
23.4,6.82,343,15,1.45
23.4,6.82,344,7,1.3
23.3,6.82,344,4,1.57
23.4,7,359,4,1.25
23.4,6.83,377,9,2.3
23.3,6.83,368,9,1.68
23.3,6.82,371,7,1.94
23.4,7.04,463,11,2.04
23.4,6.85,476,26,1.33
23.6,6.85,438,9,1.58
23.6,6.84,420,11,2.49
23.8,6.98,410,21,1.36
23.7,6.8,380,15,1.14
23.6,6.81,389,13,1.32
23.6,6.8,389,15,1.26
23.7,6.98,389,19,1.11
24.1,6.84,398,50,2.79
24.5,6.83,572,59,2.86
24.6,6.84,885,37,2.36
24.6,7.03,903,46,1.18
24.6,6.9,755,49,1.27
24.5,6.92,569,35,2.19
24.3,6.87,415,33,1.22
24.4,6.93,490,19,1.22
23.9,6.78,377,19,2.43
23.8,6.76,433,15,1.53
23.8,6.76,445,16,1.59
23.8,6.81,600,19,1.42
23.8,6.75,554,6,1.93
23.7,6.75,483,8,1.52
23.8,6.74,458,17,1.72
23.9,6.78,448,7,1.39
23.9,6.74,482,13,2.31
24.4,6.76,454,26,2.64
24.4,6.76,454,19,2.52
24.9,7.68,511,35,2.78
26.6,7.01,417,44,4.53
26.3,7.03,476,29,4.74
25.6,6.74,535,36,4.55
25.8,7.45,526,47,4.6
26,6.98,504,70,4.92
26.6,7.07,473,143,4.93
25.9,6.93,757,109,2.88
25.7,7.41,962,80,2.18
25.6,6.95,837,93,2.21
25.4,6.94,702,69,1.93
25.2,6.92,470,46,1.86
25.1,7.39,420,35,1.9
25,6.91,417,37,1.83
24.8,6.9,417,32,1.85
24.8,6.89,405,31,1.81
24.8,7.31,405,18,1.7
24.6,6.88,405,25,1.64
24.6,6.88,392,20,1.72
24.7,6.89,392,20,1.81
25,7.33,392,26,2.03
25.3,6.84,393,47,2.47
25.6,6.85,411,34,2.31
25.8,6.86,405,34,3.25
27.7,7.26,400,44,4.41
28.7,6.89,417,44,5.66
28,6.87,419,50,4.95
28.2,6.82,407,54,4.87
26.8,7.21,426,41,5.24
26.7,6.9,439,50,5.54
26.2,6.85,450,48,4.73
25.6,6.81,485,47,3.76
25.5,7.08,514,31,3.42
25.4,6.82,529,37,3.17
25.3,6.76,541,24,2.96
25.9,6.72,495,45,3.63
26.4,7.06,471,87,3.41
26.4,6.82,470,45,4.63
26.4,6.82,470,45,5.08
26.6,6.82,467,38,5.06
26.8,7.04,470,44,4.65
26.7,6.84,470,61,4.63
26.6,6.84,476,42,4.64
26.7,6.82,473,29,4.96
27,7.01,479,41,5.07
27.3,6.89,479,35,6.96
27.8,6.92,470,35,8.35
28,6.88,463,38,7.5
29.4,7.09,467,37,10.27
29.6,7.09,460,27,11.07
29.5,7.18,450,31,11.44
29.3,7.18,450,32,10.54
27.8,7.08,476,47,7.34
28,6.99,479,40,8.58
27.4,6.89,491,43,6.99
26.9,6.85,507,41,5.62
26.6,6.88,529,29,5.23
26.5,6.82,523,14,5.6
26.5,6.84,516,18,5.79
26.4,6.87,516,27,5.31
27,6.92,504,54,5.87
27.1,6.83,507,67,5.5
27.3,6.85,495,28,6.52
27.5,6.87,488,29,6.55
27.5,6.87,495,36,12.28
27.5,6.83,498,33,5.71
27.4,6.79,501,27,5.57
27.6,6.83,501,38,5.69
27.8,6.86,511,43,5.99
28.2,6.82,501,48,7.5
28.5,6.85,553,62,7.46
28.8,6.86,547,65,7.89
29,6.87,553,67,8.05
29.3,6.87,556,69,8.78
29.3,6.84,538,69,8.38
30,6.87,599,66,10.18
29.7,8.14,563,51,11.92
30.2,8.61,555,74,12.6
30,8.42,569,70,11.54
29.7,8.18,571,61,10.73
29.3,7.99,560,49,9.77
29.1,7.75,565,44,8.97
28.8,7.55,550,37,8.27
28.7,7.41,568,39,7.77
28.7,7.64,554,37,6.88
28.7,7.27,559,39,6.37
28.6,7.16,574,45,4.78
28.5,7.1,565,42,4.53
28.4,7.48,550,33,5.38
28.4,7.1,550,30,5.42
28.2,7.06,550,35,5.1
28.1,7.04,553,37,5.01
28.2,7.43,575,39,5.86
28.3,7.01,581,47,4.7
28.4,6.97,581,55,4
28.4,6.95,614,44,4.21
28.5,7.26,596,44,5.43
28.5,7.07,602,39,6.24
28.4,6.99,602,48,5.11
28.3,6.97,589,71,4.37
28.3,7.21,596,60,5.34
28.1,6.98,589,71,5.22
28,6.97,592,74,5.38
28,7.01,584,54,5.83
28,7.13,599,50,5.56
27.6,6.94,673,67,4.24
27.3,6.91,806,68,3.7
27.2,6.91,772,68,3.45
27,7.03,670,67,3.58
26.9,6.92,614,67,3.52
27.1,6.95,450,33,4.34
27.1,6.93,444,32,4.06
27.1,7.01,438,31,4.05
27,6.91,439,30,3.76
26.9,6.91,435,31,3.77
26.9,6.91,429,29,3.74
26.9,6.97,441,35,3.97
26.9,6.92,438,47,4.04
26.9,6.93,416,64,4.36
26.8,6.92,470,84,4.28
27,6.95,557,89,4.05
26.9,6.92,566,55,4.26
26.8,6.98,569,66,5.45
26.9,6.93,566,72,5.29
26.9,6.94,575,77,4.71
26.8,6.94,613,90,4.69
26.5,6.92,699,47,4.51
26.4,6.93,735,54,4.13
26.3,6.91,745,48,4.2
26.2,6.92,764,43,4.15
26,6.91,794,43,3.99
25.9,6.91,891,45,3.74
25.9,6.88,943,29,4.07
25.8,6.9,1041,31,3.88
25.8,6.9,946,28,3.99
25.7,6.9,959,35,3.77
25.6,6.86,970,36,3.51
25.5,6.91,831,25,4.16
25.5,6.89,831,24,4.04
25.4,6.89,844,35,3.86
25.6,6.86,863,39,4.04
25.8,6.89,902,50,3.69
26.1,6.88,863,59,4.39
26.2,6.87,804,54,4.68
26.2,6.82,888,56,4
26.6,6.86,846,55,5.26
27.6,6.84,843,69,5.94
27.6,6.83,828,78,5.58
27.3,6.79,819,79,5.32
27,6.84,872,73,5.14
26.8,6.83,890,58,5.66
26.7,6.83,894,73,5.22
26.6,6.78,866,67,4.94
26.4,6.83,894,62,4.41
26.5,6.79,1321,68,3.61
26.3,6.83,1126,45,4.09
26.3,6.77,995,48,3.88
26.2,6.81,1029,46,3.73
26.2,6.81,1082,29,4.3
26.1,6.81,1063,36,3.63
26.2,6.76,1091,29,4.33
26.1,6.8,1116,27,4.24
26.2,6.8,1107,27,4.21
26.2,6.79,1079,29,4.35
26.5,6.73,1050,33,5.04
26.6,6.77,1041,55,5.19
26.9,6.76,1044,65,5.03
27.5,6.74,1025,59,5.47
28.4,6.68,989,58,7.02
28,6.71,992,67,6.03
27.7,6.75,1026,78,5.04
28.6,6.75,1019,74,7.03
29,6.69,1029,68,8.7
28.6,6.73,1017,57,8.47
28,6.75,1036,61,7.68
27.7,6.76,1079,77,6.93
27.3,6.7,1194,67,5.39
26.9,6.74,1228,37,6.47
26.8,6.72,1401,60,4.89
26.6,6.73,1300,51,4.93
26.5,6.7,1296,35,4.94
26.3,6.73,1293,36,4.6
26.3,6.72,1303,34,4.77
26.2,6.73,1249,26,4.26
26.2,6.69,1206,22,4.53
26.1,6.72,1199,20,3.97
26.1,6.72,1163,20,4.15
26.1,6.72,906,20,3.68
26.5,6.69,879,26,4.3
27,6.71,879,19,5.55
27.5,6.69,871,28,6.78
27.5,6.69,925,40,7.15
27.9,6.68,996,44,7.59
28.1,6.72,1023,55,8.65
28,6.72,1015,43,8.84
27.7,6.74,1014,46,8.12
27.4,6.72,1026,68,7.66
27.2,6.75,1069,80,6.6
27.2,6.75,1057,67,6.95
27.2,6.74,1010,65,7.18
27.4,6.74,998,84,6.69
27.4,6.75,879,58,6.6
27.5,6.76,897,51,5.57
27.6,6.78,869,45,5.25
27.8,6.76,875,46,5.05
27.7,6.78,891,35,5.02
27.4,6.8,887,49,3.72
27.1,6.8,910,57,3.12
26.9,6.77,1013,74,2.41
26.7,6.8,1069,76,1.99
26.6,6.8,1212,82,2.96
26.5,6.81,1249,83,2.19
26.8,6.82,887,86,2.64
27,6.81,875,90,3.46
27.5,6.8,925,129,3.74
27.7,6.8,968,173,3.54
27.7,6.78,955,149,3.1
27.4,6.79,925,94,3.08
27,7.24,959,98,4.64
27.2,7.28,971,116,4.08
26.9,7.56,959,113,3.97
26.7,7.37,968,91,4.31
26.6,7.37,1001,74,4.36
26.4,7.38,1016,64,4.35
26.3,7.51,1044,64,4.25
26.2,7.36,1082,57,4.2
26.2,7.33,1191,51,4.03
26.2,7.31,1223,60,3.68
26.1,7.45,1158,43,3.88
26.1,7.3,1173,35,3.67
26,7.3,1207,34,3.59
25.9,7.29,1213,34,3.46
25.9,7.56,1247,31,3.47
25.8,7.27,1250,32,3.36
25.7,7.24,1263,40,3.21
25.6,7.22,1280,40,3.21
25.4,7.63,1325,48,3.14
25.4,7.25,1420,35,3.46
25.6,7.27,1462,45,3.77
25.8,7.22,1663,64,3.36
25.9,7.28,1651,71,3.16
26.1,7.18,1943,57,2.85
26.3,7.16,2080,59,2.77
26.3,7.23,1910,74,3.76
26.3,7.63,2445,56,2.29
25.8,7.34,1822,45,4.48
25.5,7.27,1569,47,4.06
25.7,7.17,2018,69,2.84
25.4,7.54,2065,69,2.71
25.8,7.11,2773,51,2.04
25.2,7.17,2423,49,2.46
24.9,7.18,2377,44,2.78
24.3,7.21,1764,67,3.06
24.3,7.22,1772,69,3.1
24.2,7.22,1567,61,3.39
24.5,7.2,1591,51,3.63
24.5,7.2,1619,57,3.47
24.3,7.14,1632,57,3.38
24.2,7.11,1635,52,3.32
24.1,7.13,1688,47,3.63
24.4,7.29,1761,44,4.12
24.5,7.1,1806,68,3.25
24.8,7.08,1932,53,3.58
24.9,7.09,1932,54,4.01
24.9,7.12,1944,63,4.32
25,7.09,1916,60,4.47
25.2,7.1,1935,62,5.14
25.1,7.09,1922,98,3.88
25.1,7.07,2084,84,4.66
25.1,7.11,2093,78,4.33
25,7.11,2287,84,4.11
24.9,7.13,2172,71,4.72
25,7.26,2728,88,3.55
25,7.12,2886,59,3.75
24.7,7.09,2684,51,4.36
24.5,7.13,2319,41,4.76
24.4,7.04,2162,43,4.63
24.4,7.07,2366,59,4.15
24.2,7.09,2354,64,3.95
23.8,7.14,2183,48,4.15
24,7.13,2234,33,4.69
23.8,7.12,2222,39,4.37
23.7,7.1,2225,45,4.25
23.9,7.1,2357,51,3.98
24.2,7.16,2647,49,3.67
24.4,7.07,2693,54,3.51
24.4,7.08,2687,48,3.62
24.5,7.08,2650,64,3.59
24.5,7.11,2606,65,3.6
24.4,7.08,2628,61,3.55
24.5,7.13,2536,70,4.34
24.5,7.11,2452,66,4.91
24.4,7.13,2380,81,5.13
24.3,7.1,2253,54,6.54
24.4,7.11,2318,77,5.21
24.4,7.11,2405,88,3.83
24.3,6.97,2471,53,3.29
24.3,7.09,2536,58,3.01
24.2,7.06,2490,44,3.09
24.1,7.07,2288,31,4.24
24,7.11,2294,70,3.86
24.2,7.06,2465,68,3.02
24.3,7.05,2650,59,2.56
23.9,7.07,2288,53,3.31
23.8,7.15,2099,27,4.74
23.9,7.07,2250,61,3.48
24,7.04,2439,64,2.65
24,7.04,2542,53,2.95
24,7.06,2569,60,3.04
23.7,7.04,2400,49,3.42
23.8,7.03,2409,44,4.2
23.8,7.03,2470,60,3.51
23.8,7.06,2402,47,4.53
23.8,7.04,2386,67,4.34
23.8,7.05,2457,84,4.32
24.1,6.92,7042,60,1.57
23.8,6.94,4400,53,2.96
23.6,7.08,3184,55,2.67
23.4,7.02,2890,55,2.58
23.2,7.09,1724,69,2.45
23.1,7,1080,68,2.56
23,7.09,919,59,2.45
23.1,7.08,941,45,2.39
23.1,7.08,922,35,2.52
