tem,PH,elec,tur,oxy
16.96,7.59,3109.87,69.37,5.58
16.88,7.59,2871.29,71.34,5.73
16.84,7.59,2674.16,70.78,5.79
16.86,7.58,2547.34,68.76,5.83
16.92,7.58,2465.60,65.80,5.86
16.99,7.57,2421.29,62.35,5.88
17.07,7.58,2398.38,58.01,6.04
17.13,7.56,2411.14,56.37,5.95
17.19,7.54,2449.86,55.67,5.79
17.24,7.52,2510.06,55.66,5.59
17.28,7.50,2587.24,56.11,5.37
17.32,7.48,2676.91,56.75,5.16
17.36,7.47,2774.58,57.33,4.99
17.40,7.46,2875.74,57.62,4.90
17.44,7.48,2982.78,56.68,4.93
17.50,7.52,3028.86,56.46,5.23
17.49,7.51,3172.26,55.47,5.07
17.53,7.53,3306.48,54.08,5.23
17.57,7.58,3365.83,51.21,5.83
17.55,7.59,3351.91,45.52,6.08
17.45,7.58,3286.81,44.16,5.94
17.26,7.57,3199.03,41.18,5.82
17.04,7.56,3089.86,37.22,5.75
16.87,7.56,3013.85,34.87,5.74
16.82,7.55,2955.24,34.90,5.76
16.90,7.55,2872.52,35.32,5.94
16.93,7.55,2817.99,37.91,5.93
16.93,7.55,2726.31,38.34,5.99
16.98,7.57,2592.07,41.80,6.29
17.08,7.60,2525.43,44.27,6.58
17.17,7.60,2554.29,43.86,6.60
17.17,7.53,2715.10,43.61,5.63
17.22,7.49,2857.14,49.21,4.92
17.30,7.47,2947.76,49.94,4.54
17.39,7.47,3032.13,49.61,4.29
17.48,7.48,3119.00,48.61,4.14
17.56,7.49,3217.12,47.33,4.05
17.63,7.49,3335.24,46.18,4.00
17.64,7.47,3524.23,44.14,3.85
17.67,7.47,3712.72,47.49,3.86
17.77,7.48,3825.46,52.64,4.05
17.83,7.49,3908.98,54.18,4.13
17.84,7.50,3915.47,55.03,4.23
17.82,7.51,3804.61,55.20,4.48
17.91,7.53,3671.15,63.35,4.62
18.12,7.54,3564.75,73.02,4.49
18.28,7.54,3319.54,83.82,4.25
18.40,7.54,2901.84,88.93,4.38
18.48,7.54,2373.48,77.79,4.84
18.49,7.56,1862.03,58.71,5.59
18.39,7.58,1513.76,44.18,6.27
18.27,7.60,1330.03,43.57,6.64
18.23,7.61,1264.09,48.14,6.78
18.27,7.63,1263.59,50.94,6.96
18.41,7.67,1280.32,58.09,7.27
18.58,7.70,1312.91,57.41,7.45
18.70,7.67,1353.27,54.24,7.09
18.91,7.71,1401.72,52.99,7.35
19.12,7.76,1453.64,52.39,7.74
19.31,7.81,1504.52,52.80,8.18
19.45,7.86,1549.90,54.59,8.57
19.53,7.90,1585.26,58.11,8.85
19.48,7.91,1600.76,69.79,9.03
19.27,7.83,1600.02,81.78,8.32
19.09,7.79,1586.18,57.96,7.92
18.98,7.75,1574.29,43.96,7.54
18.87,7.70,1562.83,36.82,7.15
18.75,7.67,1541.82,31.52,6.96
18.70,7.65,1515.58,26.57,6.79
18.68,7.64,1494.93,22.39,6.63
18.66,7.63,1480.18,19.49,6.48
18.66,7.62,1469.04,17.60,6.35
18.67,7.61,1461.17,16.62,6.23
18.69,7.60,1456.24,16.48,6.13
18.71,7.59,1453.93,17.08,6.05
18.75,7.59,1453.90,18.34,5.97
18.80,7.58,1455.83,20.18,5.92
18.85,7.58,1459.39,22.51,5.87
18.91,7.57,1464.25,25.24,5.84
18.97,7.57,1470.07,28.29,5.82
19.03,7.57,1476.53,31.56,5.81
19.10,7.57,1483.30,34.99,5.81
19.16,7.57,1490.06,38.47,5.82
19.23,7.57,1496.46,41.93,5.83
19.29,7.58,1502.18,45.27,5.86
19.35,7.58,1506.89,48.41,5.89
19.40,7.58,1510.27,51.27,5.93
19.45,7.58,1511.98,53.77,5.98
19.50,7.58,1511.69,55.80,6.03
19.53,7.58,1509.07,57.29,6.09
19.56,7.59,1503.80,58.16,6.15
19.57,7.59,1495.54,58.31,6.22
19.58,7.59,1483.97,57.66,6.28
19.57,7.59,1468.76,56.12,6.35
19.53,7.58,1441.95,55.68,6.38
19.51,7.60,1424.43,46.96,6.62
19.49,7.59,1413.26,40.11,6.66
19.46,7.59,1406.96,35.23,6.61
19.41,7.57,1402.87,30.87,6.51
19.37,7.58,1394.43,26.71,6.47
19.40,7.60,1390.99,26.60,6.55
19.44,7.61,1413.68,30.06,6.58
19.44,7.58,1485.22,38.57,6.52
19.48,7.52,1643.89,40.64,5.94
19.50,7.51,1710.92,43.25,5.66
19.54,7.50,1795.81,46.86,5.35
19.61,7.50,1844.99,41.75,5.27
19.67,7.51,1874.14,35.48,5.26
19.70,7.51,1909.96,32.09,5.12
19.67,7.52,1915.37,34.37,5.03
19.59,7.52,1890.13,40.38,5.02
19.46,7.48,1885.51,44.83,4.62
19.28,7.45,1888.99,42.50,4.23
19.12,7.42,1911.38,42.36,3.86
18.92,7.40,1876.40,41.20,3.72
18.74,7.39,1833.46,34.64,3.63
18.62,7.38,1809.73,30.01,3.54
18.54,7.37,1797.80,30.77,3.44
18.45,7.36,1792.27,28.09,3.40
18.41,7.35,1791.53,27.00,3.22
18.39,7.34,1780.25,26.30,3.10
18.36,7.34,1762.56,26.51,3.00
18.32,7.33,1753.76,24.42,2.89
18.28,7.33,1730.28,22.43,2.86
18.24,7.33,1719.89,24.78,2.76
18.24,7.33,1719.21,27.15,2.65
18.22,7.33,1723.29,25.36,2.60
18.24,7.32,1737.47,25.55,2.56
18.31,7.32,1754.99,26.20,2.57
18.42,7.33,1775.00,25.21,2.60
18.56,7.34,1777.93,25.58,2.77
18.71,7.36,1777.66,28.88,3.00
18.70,7.35,1779.99,30.86,2.84
18.66,7.35,1781.20,32.19,2.73
18.65,7.34,1781.55,32.75,2.53
18.68,7.35,1778.21,31.46,2.61
18.72,7.36,1769.77,29.42,2.93
18.77,7.38,1764.66,24.66,3.27
18.79,7.40,1762.60,21.60,3.69
18.80,7.41,1766.49,23.21,3.99
18.82,7.43,1760.40,23.47,4.28
18.86,7.44,1748.18,22.59,4.55
18.94,7.44,1728.91,21.50,4.48
18.95,7.43,1737.56,22.19,4.23
18.91,7.41,1732.59,21.82,4.03
18.86,7.39,1717.89,20.89,3.75
18.79,7.37,1686.18,20.75,3.36
18.75,7.35,1664.72,24.66,3.20
18.82,7.35,1648.82,30.56,3.15
18.98,7.37,1650.20,25.53,3.44
19.32,7.42,1659.81,27.44,4.07
19.72,7.48,1666.60,28.34,4.82
19.84,7.46,1668.22,30.54,4.65
19.62,7.41,1666.93,22.86,4.03
19.51,7.38,1662.44,15.91,3.81
19.53,7.39,1657.38,13.70,4.10
19.63,7.44,1648.40,14.20,4.40
19.80,7.52,1657.46,17.37,4.97
20.14,7.67,1656.87,24.37,6.49
20.13,7.65,1657.88,25.13,6.30
19.89,7.55,1664.10,23.27,5.23
19.58,7.43,1669.80,20.03,3.90
19.33,7.34,1687.43,14.32,2.75
19.22,7.30,1697.02,11.80,2.25
19.18,7.28,1696.36,10.05,2.23
19.15,7.27,1696.12,9.17,2.06
19.09,7.26,1694.97,10.13,1.78
19.03,7.25,1690.09,8.75,1.62
19.00,7.24,1680.80,8.63,1.55
18.99,7.24,1670.68,9.60,1.49
18.98,7.24,1663.98,8.22,1.48
18.98,7.24,1670.34,8.09,1.41
18.98,7.23,1668.92,7.83,1.44
19.06,7.24,1664.81,5.41,1.58
19.19,7.25,1648.84,4.86,1.81
19.27,7.25,1616.44,5.88,1.79
19.16,7.24,1667.96,5.58,1.60
19.07,7.23,1704.98,4.93,1.65
19.05,7.23,1767.31,4.45,1.63
19.09,7.24,1859.99,4.80,1.62
19.13,7.26,1966.01,7.30,1.73
19.14,7.27,2026.10,6.46,1.92
19.18,7.28,2056.98,7.96,1.96
19.21,7.30,2063.71,13.95,2.24
19.26,7.31,2062.33,16.32,2.44
19.35,7.32,2093.93,17.17,2.42
19.39,7.32,2129.93,16.71,2.29
19.39,7.32,2170.48,16.88,2.10
19.35,7.31,2227.57,15.10,1.91
19.26,7.31,2243.18,16.34,1.84
19.20,7.30,2282.28,17.58,1.76
19.16,7.30,2282.51,19.58,1.86
19.16,7.29,2265.43,18.23,1.77
19.13,7.29,2215.17,17.93,1.87
19.05,7.28,2190.58,18.00,1.68
19.01,7.27,2158.25,15.94,1.58
18.99,7.27,2160.10,15.75,1.64
19.00,7.27,2157.03,15.35,1.85
19.05,7.27,2147.92,13.19,2.32
19.17,7.26,2146.12,13.16,3.05
19.30,7.26,2156.18,11.62,3.26
19.44,7.26,2165.91,10.78,3.47
19.62,7.33,2158.17,14.83,4.02
19.79,7.40,2153.50,13.69,4.81
19.85,7.43,2158.92,14.29,4.98
19.87,7.45,2166.24,17.06,5.06
20.03,7.55,2160.74,16.39,5.90
20.05,7.59,2133.70,16.42,6.32
19.97,7.57,2086.73,17.92,6.13
19.84,7.52,2007.17,16.21,5.63
19.72,7.48,2064.13,16.53,5.20
19.61,7.44,2070.97,19.55,4.75
19.53,7.40,2138.38,24.00,4.42
19.47,7.37,2179.36,27.59,4.35
19.39,7.36,2193.49,25.05,4.63
19.29,7.34,2195.27,23.80,4.18
19.20,7.32,2181.76,25.33,3.79
19.12,7.32,2147.26,22.15,3.61
19.08,7.30,2109.69,20.77,3.34
19.06,7.28,2171.79,17.98,3.17
19.09,7.29,2206.30,18.50,3.15
19.24,7.32,2233.28,21.74,3.50
19.50,7.39,2242.86,33.20,4.53
19.86,7.52,2241.82,25.59,5.99
20.33,7.68,2233.72,24.04,7.71
20.25,7.59,2235.69,15.36,6.91
20.10,7.49,2241.01,11.32,5.96
19.99,7.41,2240.80,11.82,5.08
19.99,7.39,2237.42,7.86,4.47
20.20,7.46,2227.23,7.78,5.27
20.23,7.50,2214.49,8.98,6.42
20.08,7.46,2211.06,9.57,5.87
19.85,7.37,2211.73,8.86,4.64
19.66,7.29,2212.77,7.27,3.40
19.54,7.24,2218.82,6.79,2.49
19.47,7.21,2235.62,8.88,1.87
19.42,7.20,2245.35,6.36,1.61
19.40,7.20,2238.38,7.31,1.62
19.39,7.20,2214.02,8.86,1.84
19.39,7.21,2211.23,5.31,2.14
19.39,7.21,2209.74,4.45,2.26
19.39,7.20,2206.29,4.28,2.38
19.41,7.19,2201.29,3.42,2.30
19.48,7.18,2193.23,4.47,2.22
19.58,7.18,2186.91,3.82,2.21
19.78,7.19,2175.41,5.74,2.43
20.06,7.22,2161.76,10.91,3.03
20.31,7.25,2141.69,10.24,3.63
20.41,7.24,2138.37,9.77,3.38
20.47,7.24,2137.98,11.53,3.16
20.77,7.33,2127.00,9.78,4.18
21.38,7.51,2111.10,11.76,6.73
21.52,7.51,2098.01,11.68,7.01
21.37,7.43,2099.81,11.85,6.25
21.07,7.35,2103.54,12.35,5.20
20.75,7.27,2110.75,10.50,4.24
20.48,7.23,2121.02,11.78,3.54
20.31,7.20,2141.53,13.99,3.04
20.19,7.18,2167.11,12.01,2.65
20.09,7.17,2207.84,8.12,2.08
20.01,7.16,2231.81,8.62,1.76
19.97,7.15,2239.33,4.49,1.67
19.93,7.15,2225.57,3.06,1.79
19.93,7.15,2218.41,3.24,1.79
19.97,7.15,2216.24,4.13,1.74
19.98,7.15,2221.73,4.93,1.75
19.96,7.15,2254.77,6.10,1.69
19.89,7.15,2323.68,8.28,1.62
19.83,7.16,2368.80,10.39,1.69
19.81,7.17,2417.75,9.14,1.87
19.83,7.17,2499.66,13.71,2.12
19.91,7.19,2534.25,16.61,2.40
20.04,7.21,2580.27,19.20,3.01
20.20,7.24,2658.56,22.84,3.43
20.35,7.26,2734.93,24.83,3.84
20.44,7.26,2859.00,23.21,3.68
20.43,7.27,3009.73,22.34,3.43
20.41,7.30,2965.43,24.31,3.62
20.37,7.31,2871.55,27.47,3.98
20.29,7.30,2773.50,30.61,3.92
20.20,7.29,2857.86,25.28,3.96
20.18,7.28,2904.66,25.00,3.84
20.13,7.27,2968.19,27.16,3.65
20.03,7.26,2967.33,22.86,3.51
19.93,7.26,2951.44,19.43,3.50
19.86,7.26,2936.74,18.17,3.60
19.85,7.25,2927.16,17.75,3.45
19.82,7.23,2946.28,17.69,3.30
19.79,7.22,2933.49,17.82,2.92
19.76,7.20,2948.07,18.72,2.66
19.69,7.18,2918.24,20.93,2.41
19.63,7.17,2881.01,17.29,2.15
19.60,7.16,2854.52,16.27,2.01
19.60,7.16,2852.81,17.97,1.95
19.63,7.15,2853.55,14.23,2.12
19.70,7.15,2866.23,12.71,2.07
19.77,7.15,2872.50,12.55,2.16
19.82,7.15,2875.23,14.18,2.31
19.88,7.15,2881.75,16.21,2.42
19.89,7.14,2883.67,16.31,2.49
19.88,7.14,2885.46,17.62,2.55
19.82,7.14,2884.15,18.69,2.56
19.77,7.15,2876.50,15.69,3.05
19.70,7.15,2871.53,14.85,3.09
19.64,7.15,2867.84,16.20,3.24
19.61,7.14,2878.43,11.39,3.07
19.60,7.13,2900.98,9.40,2.52
19.60,7.13,2929.49,9.45,2.08
19.59,7.13,2981.41,7.56,1.95
19.57,7.13,3021.15,7.05,1.91
19.52,7.13,3042.34,7.17,1.83
19.48,7.13,3031.74,7.95,1.94
19.42,7.12,2991.57,11.16,1.73
19.38,7.11,2906.88,8.31,1.78
19.33,7.11,2790.16,8.31,1.77
19.25,7.11,2886.48,11.34,1.91
19.24,7.10,2935.31,9.42,1.91
19.31,7.11,2959.16,9.95,2.01
19.45,7.13,2940.38,12.81,2.60
19.66,7.16,2854.44,13.59,3.45
19.95,7.20,2607.55,12.96,3.96
20.18,7.24,2430.19,15.04,4.46
20.30,7.24,2413.37,17.86,4.35
20.38,7.26,2445.25,24.79,4.57
20.53,7.35,2463.68,27.82,5.47
20.57,7.42,2488.62,39.62,5.96
20.40,7.35,2504.47,41.31,5.18
20.24,7.32,2498.78,35.13,4.97
20.12,7.31,2465.09,28.77,4.99
20.03,7.29,2409.53,24.74,4.70
19.99,7.25,2397.28,23.33,4.17
19.96,7.21,2473.40,25.75,3.35
19.92,7.20,2586.50,24.50,3.25
19.90,7.20,2659.46,25.35,3.39
19.94,7.21,2753.86,26.36,3.51
19.87,7.20,2746.25,21.53,3.75
19.84,7.19,2658.75,19.21,3.84
19.83,7.18,2735.44,19.27,3.29
19.74,7.16,2739.57,12.67,2.68
19.60,7.15,2692.92,9.90,2.58
19.47,7.14,2628.61,7.52,2.49
19.41,7.14,2592.42,6.83,2.60
19.42,7.15,2580.44,8.25,2.99
19.47,7.16,2597.11,11.82,3.20
19.60,7.17,2641.01,17.01,3.25
19.66,7.21,2647.27,20.21,3.69
19.75,7.23,2633.17,18.32,4.09
19.79,7.26,2610.70,20.07,4.50
19.78,7.27,2582.08,25.87,5.02
19.73,7.26,2616.11,25.11,5.08
19.68,7.25,2656.86,25.96,4.44
19.61,7.21,2721.23,24.85,3.47
19.52,7.20,2722.49,22.73,3.33
19.36,7.20,2697.72,22.65,3.36
19.27,7.19,2679.26,22.79,3.36
19.25,7.19,2651.25,22.62,3.08
19.21,7.19,2651.39,26.07,3.01
19.20,7.19,2689.38,25.06,2.82
19.18,7.19,2702.59,23.23,2.97
19.16,7.18,2650.36,22.30,3.21
19.17,7.18,2723.99,18.83,2.86
19.15,7.17,2788.05,17.44,2.58
19.07,7.16,2789.32,15.91,2.61
19.03,7.16,2813.14,18.20,2.73
18.89,7.15,2741.48,19.22,2.89
18.85,7.16,2704.02,16.17,3.23
18.91,7.16,2694.26,16.60,3.38
19.03,7.16,2619.08,17.71,3.37
19.23,7.17,2432.48,14.23,3.75
19.41,7.20,2074.74,17.25,4.71
19.63,7.22,2414.82,25.99,5.56
20.04,7.33,2589.23,31.39,7.11
20.16,7.40,2648.22,33.25,7.95
20.17,7.42,2635.74,34.38,8.19
20.14,7.43,2605.37,36.12,8.24
20.03,7.40,2588.39,38.39,7.90
19.91,7.35,2546.10,40.35,7.40
19.78,7.31,2557.92,40.80,6.83
19.66,7.27,2531.80,38.58,6.46
19.61,7.25,2552.75,34.84,6.11
19.59,7.23,2559.42,33.16,5.98
19.57,7.22,2564.93,32.23,5.78
19.53,7.21,2574.15,31.52,5.50
19.53,7.20,2605.81,32.51,5.12
19.54,7.18,2658.28,34.28,4.63
19.51,7.18,2653.94,35.03,4.28
19.48,7.16,2657.12,37.30,4.06
19.43,7.16,2641.97,36.42,4.10
19.37,7.17,2608.37,34.93,4.33
19.41,7.21,2556.02,32.92,4.94
19.59,7.27,2464.05,29.72,6.29
19.87,7.34,2382.27,29.59,7.35
20.15,7.40,2324.59,30.49,8.04
20.11,7.34,2368.30,30.10,7.41
19.94,7.24,2454.60,31.20,6.05
19.85,7.19,2500.83,30.75,5.12
19.88,7.18,2508.01,30.86,5.05
19.91,7.20,2508.21,34.54,5.14
19.88,7.21,2538.51,39.64,5.03
19.85,7.24,2541.93,41.97,5.21
19.87,7.28,2627.79,42.62,5.58
19.95,7.31,2723.16,41.83,5.93
20.01,7.32,2786.00,44.37,5.93
20.05,7.32,2796.88,44.70,5.96
20.03,7.33,2714.44,39.52,6.22
20.01,7.33,2778.17,34.93,6.30
19.99,7.31,2812.47,32.56,6.30
19.94,7.28,2866.90,34.17,5.86
19.84,7.27,2871.38,33.74,5.77
19.75,7.26,2864.39,33.66,5.62
19.65,7.24,2834.02,32.09,5.36
19.60,7.22,2800.42,31.64,4.97
19.60,7.20,2810.65,32.93,4.61
19.64,7.19,2814.98,34.64,4.54
19.76,7.18,2860.39,36.65,4.35
19.92,7.18,2904.42,37.73,4.31
20.15,7.21,2941.72,35.83,4.88
20.51,7.29,2910.89,34.03,6.10
20.91,7.40,2827.08,32.08,7.69
21.02,7.47,2720.01,32.60,8.56
20.88,7.46,2785.73,34.45,8.53
20.74,7.44,2847.68,39.30,8.41
20.68,7.44,2889.56,46.64,8.35
20.62,7.42,2906.19,50.02,8.01
20.56,7.39,2913.97,50.24,7.38
20.47,7.36,3032.31,48.47,6.81
20.35,7.33,3126.39,46.76,6.35
20.28,7.31,3155.12,44.99,6.16
20.19,7.30,3129.56,42.08,6.16
20.11,7.29,3019.52,37.94,6.42
20.06,7.28,2889.83,35.79,6.42
20.07,7.27,2628.71,35.37,6.17
20.07,7.25,2244.25,37.41,5.73
20.03,7.24,2738.04,39.69,5.48
20.00,7.22,3012.14,39.39,5.32
19.89,7.22,3074.25,35.05,5.43
19.80,7.23,2999.04,32.51,5.74
19.82,7.24,2832.35,30.49,6.17
19.90,7.25,2871.79,30.69,6.55
20.02,7.26,2861.85,33.72,6.45
20.11,7.25,2951.44,36.21,6.24
20.24,7.26,3003.32,38.19,6.35
20.51,7.30,3027.64,36.82,7.12
20.88,7.38,3040.64,34.99,8.19
20.94,7.39,3045.58,35.46,8.16
20.62,7.31,3039.36,36.64,6.95
20.58,7.30,3007.01,37.06,6.84
20.77,7.36,2960.82,37.56,7.76
20.78,7.35,2868.18,38.48,7.52
20.88,7.38,2833.30,39.10,8.02
20.94,7.42,2932.21,40.79,8.51
20.91,7.42,2943.67,41.43,8.51
20.76,7.39,2866.14,37.95,8.27
20.56,7.34,2730.22,35.02,7.84
20.40,7.29,2630.74,32.13,7.38
20.29,7.26,2521.16,29.75,7.22
20.30,7.24,2443.01,29.06,7.08
20.35,7.24,2326.99,27.21,7.12
20.45,7.24,2153.30,27.73,7.26
20.51,7.23,1886.35,29.24,7.30
20.50,7.22,2078.78,31.98,7.02
20.46,7.20,2197.21,34.21,6.96
20.47,7.18,2321.40,41.43,6.83
20.47,7.15,2463.35,50.01,6.30
20.46,7.12,2609.27,60.30,5.71
20.51,7.12,2775.66,62.03,5.25
20.57,7.12,2870.15,60.95,5.29
20.61,7.14,2763.55,59.93,5.25
20.64,7.15,2548.07,59.88,5.27
20.63,7.16,3395.22,64.21,5.36
20.61,7.18,3941.75,71.61,5.03
20.61,7.19,4219.52,81.68,4.84
20.60,7.20,4251.13,83.07,4.52
20.58,7.20,4343.33,83.73,4.44
20.53,7.20,4344.60,79.71,4.33
20.50,7.21,4262.80,76.37,4.34
20.45,7.21,4223.93,74.06,4.57
20.36,7.21,4128.60,69.42,4.80
20.24,7.22,3988.67,63.95,5.00
20.22,7.21,4064.94,62.97,5.17
20.18,7.21,3869.46,59.60,4.97
20.18,7.20,3747.45,58.79,4.62
20.09,7.19,3830.12,58.45,4.50
20.02,7.19,3708.31,65.35,4.65
20.05,7.18,3456.54,63.12,4.59
20.08,7.17,3219.72,53.67,4.71
20.11,7.16,2992.44,43.25,4.41
20.16,7.15,2933.70,40.28,4.56
20.27,7.15,3029.07,45.79,3.93
20.36,7.15,3076.32,49.37,3.68
20.40,7.15,3119.61,52.31,3.32
20.43,7.14,3108.46,53.36,3.53
20.44,7.14,3114.87,53.16,3.52
20.39,7.15,3215.41,53.06,3.27
20.32,7.15,3372.24,52.89,2.85
20.26,7.16,3549.50,49.40,2.95
20.23,7.17,3672.89,45.74,3.57
20.19,7.18,3856.96,46.27,3.59
20.05,7.19,3895.14,48.61,3.44
19.79,7.20,3716.93,50.60,3.73
19.68,7.19,3601.06,50.14,4.28
19.69,7.19,3586.99,47.08,4.25
19.70,7.19,3645.02,46.93,4.27
19.71,7.18,3684.53,45.10,4.42
19.63,7.19,3655.62,41.69,4.42
19.48,7.18,3513.43,38.95,4.35
19.38,7.18,3520.15,37.14,4.24
19.30,7.17,3545.67,38.00,3.80
19.26,7.16,3555.76,39.06,3.58
19.30,7.15,3557.59,43.40,3.42
19.46,7.15,3556.37,49.26,3.23
19.58,7.16,3747.93,50.91,2.88
19.59,7.16,3751.37,54.39,3.19
19.57,7.15,3693.71,61.20,3.95
19.53,7.14,3569.76,68.80,4.92
19.58,7.22,3425.84,75.48,5.77
19.62,7.16,3361.40,82.62,5.42
19.65,6.94,3337.18,87.64,4.53
19.63,6.51,3238.38,85.57,3.94
19.53,6.30,2936.78,76.56,4.01
19.44,6.21,2751.10,72.52,4.37
19.38,6.19,2522.11,65.56,4.51
19.32,6.19,2249.88,60.09,4.47
19.27,6.19,1899.30,56.97,4.35
19.21,6.19,1841.15,54.68,4.15
19.17,6.20,1982.76,52.64,3.84
19.19,6.20,1998.28,50.06,3.35
19.21,6.19,1974.92,46.03,2.78
19.17,6.19,1992.83,46.90,2.48
19.13,6.21,2123.31,53.99,2.48
19.14,6.22,2232.54,62.23,2.73
19.24,6.20,2021.96,67.65,2.56
19.42,6.17,1482.27,60.26,2.51
19.62,6.15,1147.18,53.35,2.66
19.90,6.14,991.54,54.79,3.13
20.31,6.14,983.37,62.48,3.79
20.87,6.13,994.14,76.02,4.92
21.34,6.10,1022.07,85.71,6.02
21.41,6.08,1058.44,81.43,6.49
21.38,6.11,1078.19,81.71,6.34
21.20,6.26,1087.23,80.62,5.55
20.73,6.69,1116.54,72.23,4.15
20.39,6.82,1150.61,58.61,3.01
20.17,6.85,1175.53,48.14,2.22
20.07,6.85,1180.03,41.44,1.88
20.00,6.85,1188.85,36.95,1.72
19.96,6.85,1201.87,34.01,1.72
19.93,6.85,1213.65,31.75,1.83
19.93,6.85,1208.21,31.14,1.95
19.97,6.85,1201.13,31.62,2.12
19.99,6.86,1191.05,33.07,2.31
20.00,6.87,1185.57,34.58,2.45
20.00,6.87,1179.03,35.21,2.63
20.00,6.88,1189.99,33.31,2.38
20.00,6.88,1206.22,31.34,2.04
20.00,6.88,1213.16,30.08,1.82
20.00,6.89,1224.45,30.48,1.76
20.02,6.89,1249.37,32.31,1.85
20.06,6.90,1315.75,35.30,1.97
20.16,6.91,1393.50,38.58,2.20
20.22,6.91,1446.32,42.81,2.47
20.22,6.92,1535.18,47.82,2.48
20.28,6.92,1562.93,53.43,2.29
20.24,6.93,1605.78,55.35,2.04
20.22,6.93,1685.99,54.73,1.91
20.21,6.94,1778.14,53.79,1.96
20.23,6.94,1901.78,52.71,1.84
20.27,6.95,1939.14,54.18,1.89
20.28,6.96,2014.40,54.86,1.92
20.27,6.96,2098.67,53.38,2.01
20.23,6.97,2319.30,50.40,1.85
20.21,6.97,2350.05,48.62,1.84
20.21,6.97,2314.52,48.13,1.99
20.21,6.97,2273.21,50.38,1.96
20.22,6.97,2131.93,51.11,1.95
20.16,6.96,1964.42,51.60,1.98
20.13,6.96,1966.80,51.49,1.91
20.11,6.97,2048.49,50.28,1.81
20.04,6.97,1949.10,50.19,1.89
20.01,6.97,1935.01,50.88,1.96
20.00,6.98,2064.16,53.29,1.92
20.03,6.98,2123.62,54.78,2.12
20.10,6.99,2226.03,55.09,1.95
20.20,6.99,2273.69,56.52,1.98
20.31,6.99,2275.51,61.34,2.15
20.43,6.99,2267.65,69.28,2.59
20.55,6.99,2250.66,79.46,3.00
20.60,7.00,2302.22,87.98,3.07
20.60,7.00,2362.95,85.37,3.07
20.49,7.00,2468.42,73.13,2.74
20.43,7.01,2517.62,65.73,2.80
20.39,7.01,2511.18,67.50,3.08
20.34,7.01,2539.64,68.50,3.01
20.24,7.01,2613.33,69.65,2.89
20.17,7.01,2747.95,67.20,2.61
20.17,7.02,2954.45,65.27,2.28
20.15,7.03,3010.25,61.66,2.16
20.09,7.02,2883.72,58.16,2.30
20.02,7.02,2755.93,54.33,2.38
19.97,7.02,2703.95,50.93,2.30
19.92,7.01,2654.78,50.82,2.21
19.90,7.02,2678.38,52.52,2.05
19.96,7.02,2762.67,56.53,1.77
19.94,7.02,2794.27,54.76,1.71
19.93,7.03,2865.09,52.46,1.73
19.90,7.03,2887.51,49.23,1.90
19.94,7.03,2979.18,48.49,1.90
19.99,7.03,2999.13,49.27,2.08
20.06,7.03,2990.43,54.63,2.48
20.22,7.03,2938.75,62.27,3.03
20.44,7.03,2940.57,64.72,3.29
20.76,7.03,2898.74,69.29,4.13
20.89,7.04,2866.47,62.98,4.53
21.01,7.04,2830.94,59.20,5.29
21.09,7.04,2836.40,58.15,5.85
21.09,7.04,2878.16,62.80,6.28
20.93,7.04,2952.49,63.36,5.91
20.68,7.04,3096.84,65.14,4.87
20.48,7.04,3121.45,59.35,4.50
20.37,7.04,3077.75,53.86,4.58
20.29,7.04,3143.32,49.50,4.22
20.30,7.05,3427.95,44.73,3.44
20.32,7.06,3652.84,41.10,3.15
20.30,7.06,3785.83,42.30,2.86
20.26,7.06,3894.40,43.95,2.50
20.25,7.06,4044.91,44.68,2.12
20.19,7.07,4262.48,43.22,1.77
20.11,7.07,4516.80,40.39,1.60
20.05,7.08,4760.22,39.67,1.65
19.97,7.08,4911.72,40.93,1.92
20.01,7.09,5174.70,41.16,2.02
19.95,7.09,5080.96,44.91,2.34
20.00,7.09,5415.58,48.89,2.25
20.07,7.09,5660.85,47.95,2.31
20.10,7.09,5450.59,53.57,2.77
20.11,7.09,5312.43,62.04,2.95
20.03,7.10,5364.28,63.24,2.55
19.96,7.10,5516.79,60.44,2.24
19.92,7.10,5841.83,54.77,2.00
19.89,7.11,6120.66,48.24,1.92
19.82,7.11,6158.99,45.50,2.02
19.62,7.10,5768.96,50.50,2.50
19.55,7.10,5804.02,51.30,2.57
19.50,7.10,5977.69,48.62,2.53
19.27,7.10,5862.32,46.80,2.94
18.99,7.10,5668.35,42.78,3.35
18.73,7.10,5403.28,40.51,3.79
18.59,7.09,5101.39,40.92,4.18
18.51,7.09,4923.40,42.02,4.19
18.53,7.09,4960.80,43.22,3.87
18.53,7.09,4882.55,42.94,3.70
18.47,7.09,4677.40,41.29,3.72
18.39,7.08,4516.39,41.69,3.77
18.33,7.08,4404.88,44.47,3.84
18.32,7.08,4270.35,45.79,4.03
18.38,7.07,4045.27,46.82,4.56
18.54,7.07,3816.70,47.22,5.25
18.74,7.07,3681.81,48.42,5.87
18.86,7.07,3639.25,53.15,6.21
18.86,7.07,3707.95,57.17,5.76
18.87,7.07,3727.80,57.83,5.77
18.90,7.07,3724.34,59.70,6.06
18.91,7.07,3716.04,60.07,6.71
18.82,7.07,3713.75,53.09,7.17
18.73,7.07,3726.85,47.22,7.16
18.58,7.07,3618.99,40.46,7.17
